"Ma","T","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","k","nut","p","rho","rhoMean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0034118,300.17,1.1879,0.015626,0,1.202,0.016519,0,0.013694,0.00060932,0,0.0014246,0,0,3.7025e-14,7.2345e-08,3.2047e-14,99770,1.1553,1.1544,1,0.00191,0.025,0.00191,0
0.0033813,300.17,1.1773,0.015306,0,1.1915,0.016197,0,0.013816,0.00060878,0,0.0014252,0,0,3.734e-14,7.1953e-08,3.232e-14,99770,1.1553,1.1543,1,0.001915,0.025,0.001915,0
0.0033507,300.17,1.1666,0.014986,0,1.181,0.015875,0,0.013938,0.00060824,0,0.0014257,0,0,3.7656e-14,7.1561e-08,3.2594e-14,99770,1.1553,1.1543,1,0.00192,0.025,0.00192,0
0.0033201,300.17,1.156,0.014666,0,1.1704,0.015554,0,0.01406,0.00060769,0,0.0014262,0,0,3.7972e-14,7.1169e-08,3.2867e-14,99770,1.1553,1.1543,1,0.001925,0.025,0.001925,0
0.0032895,300.17,1.1454,0.014346,0,1.1599,0.015232,0,0.014182,0.00060715,0,0.0014267,0,0,3.8287e-14,7.0777e-08,3.314e-14,99770,1.1553,1.1543,1,0.00193,0.025,0.00193,0
0.0032589,300.17,1.1347,0.014026,0,1.1494,0.01491,0,0.014303,0.00060661,0,0.0014272,0,0,3.8603e-14,7.0385e-08,3.3414e-14,99770,1.1553,1.1543,1,0.001935,0.025,0.001935,0
0.0032283,300.17,1.1241,0.013706,0,1.1389,0.014588,0,0.014425,0.00060607,0,0.0014278,0,0,3.8919e-14,6.9994e-08,3.3687e-14,99770,1.1553,1.1543,1,0.00194,0.025,0.00194,0
0.0031977,300.17,1.1134,0.013386,0,1.1284,0.014266,0,0.014547,0.00060552,0,0.0014283,0,0,3.9234e-14,6.9602e-08,3.396e-14,99770,1.1553,1.1543,1,0.001945,0.025,0.001945,0
0.0031672,300.17,1.1028,0.013066,0,1.1178,0.013945,0,0.014669,0.00060498,0,0.0014288,0,0,3.955e-14,6.921e-08,3.4234e-14,99770,1.1553,1.1543,1,0.00195,0.025,0.00195,0
0.0031372,300.17,1.0923,0.012751,0,1.1075,0.013627,0,0.014791,0.0006045,0,0.0014292,0,0,3.9569e-14,6.8822e-08,3.425e-14,99770,1.1553,1.1543,1,0.001955,0.025,0.001955,0
0.0031084,300.17,1.0823,0.012443,0,1.0976,0.013318,0,0.014914,0.00060415,0,0.0014294,0,0,3.9057e-14,6.844e-08,3.3807e-14,99770,1.1553,1.1543,1,0.00196,0.025,0.00196,0
0.0030796,300.17,1.0723,0.012135,0,1.0877,0.013008,0,0.015038,0.00060379,0,0.0014295,0,0,3.8545e-14,6.8058e-08,3.3364e-14,99770,1.1553,1.1543,1,0.001965,0.025,0.001965,0
0.0030508,300.17,1.0623,0.011828,0,1.0778,0.012699,0,0.015161,0.00060343,0,0.0014297,0,0,3.8032e-14,6.7677e-08,3.292e-14,99770,1.1553,1.1543,1,0.00197,0.025,0.00197,0
0.0030219,300.17,1.0522,0.01152,0,1.0679,0.012389,0,0.015284,0.00060307,0,0.0014299,0,0,3.752e-14,6.7295e-08,3.2477e-14,99770,1.1553,1.1543,1,0.001975,0.025,0.001975,0
0.0029931,300.17,1.0422,0.011212,0,1.058,0.012079,0,0.015407,0.00060272,0,0.0014301,0,0,3.7008e-14,6.6914e-08,3.2033e-14,99770,1.1553,1.1543,1,0.00198,0.025,0.00198,0
0.0029643,300.17,1.0322,0.010904,0,1.0481,0.01177,0,0.01553,0.00060236,0,0.0014302,0,0,3.6495e-14,6.6532e-08,3.159e-14,99770,1.1553,1.1543,1,0.001985,0.025,0.001985,0
0.0029355,300.17,1.0221,0.010597,0,1.0382,0.01146,0,0.015653,0.000602,0,0.0014304,0,0,3.5983e-14,6.615e-08,3.1147e-14,99770,1.1553,1.1543,1,0.00199,0.025,0.00199,0
0.0029067,300.17,1.0121,0.010289,0,1.0283,0.011151,0,0.015776,0.00060164,0,0.0014306,0,0,3.5471e-14,6.5769e-08,3.0703e-14,99770,1.1553,1.1543,1,0.001995,0.025,0.001995,0
0.0028789,300.17,1.0024,0.009989,0,1.0188,0.010849,0,0.015899,0.00060139,0,0.0014306,0,0,3.4423e-14,6.5393e-08,2.9796e-14,99770,1.1553,1.1543,1,0.002,0.025,0.002,0
0.0028518,300.17,0.99299,0.0096942,0,1.0095,0.010552,0,0.016023,0.0006012,0,0.0014304,0,0,3.3015e-14,6.5021e-08,2.8578e-14,99770,1.1553,1.1543,1,0.002005,0.025,0.002005,0
0.0028247,300.17,0.98356,0.0093993,0,1.0002,0.010255,0,0.016146,0.00060101,0,0.0014303,0,0,3.1607e-14,6.4649e-08,2.7359e-14,99770,1.1553,1.1542,1,0.00201,0.025,0.00201,0
0.0027976,300.17,0.97412,0.0091045,0,0.99087,0.0099587,0,0.01627,0.00060082,0,0.0014301,0,0,3.02e-14,6.4278e-08,2.614e-14,99770,1.1553,1.1542,1,0.002015,0.025,0.002015,0
0.0027705,300.17,0.96469,0.0088096,0,0.98157,0.009662,0,0.016393,0.00060063,0,0.0014299,0,0,2.8792e-14,6.3906e-08,2.4922e-14,99770,1.1553,1.1542,1,0.00202,0.025,0.00202,0
0.0027434,300.17,0.95525,0.0085148,0,0.97226,0.0093653,0,0.016517,0.00060044,0,0.0014298,0,0,2.7384e-14,6.3534e-08,2.3703e-14,99770,1.1553,1.1542,1,0.002025,0.025,0.002025,0
0.0027163,300.17,0.94582,0.00822,0,0.96296,0.0090685,0,0.01664,0.00060025,0,0.0014296,0,0,2.5976e-14,6.3162e-08,2.2485e-14,99770,1.1553,1.1542,1,0.00203,0.025,0.00203,0
0.0026892,300.17,0.93638,0.0079251,0,0.95365,0.0087718,0,0.016764,0.00060006,0,0.0014295,0,0,2.4568e-14,6.279e-08,2.1266e-14,99770,1.1553,1.1542,1,0.002035,0.025,0.002035,0
0.0026621,300.17,0.92695,0.0076303,0,0.94435,0.0084751,0,0.016887,0.00059987,0,0.0014293,0,0,2.316e-14,6.2419e-08,2.0047e-14,99770,1.1553,1.1542,1,0.00204,0.025,0.00204,0
0.0026364,300.17,0.91799,0.0073466,0,0.93553,0.0081895,0,0.01701,0.00059981,0,0.0014289,0,0,2.1441e-14,6.2055e-08,1.8559e-14,99770,1.1553,1.1542,1,0.002045,0.025,0.002045,0
0.0026109,300.17,0.90913,0.007065,0,0.9268,0.007906,0,0.017134,0.00059977,0,0.0014284,0,0,1.9661e-14,6.1693e-08,1.7018e-14,99770,1.1553,1.1542,1,0.00205,0.025,0.00205,0
0.0025855,300.17,0.90027,0.0067835,0,0.91807,0.0076226,0,0.017257,0.00059973,0,0.0014279,0,0,1.7881e-14,6.1331e-08,1.5477e-14,99770,1.1553,1.1542,1,0.002055,0.025,0.002055,0
0.00256,300.17,0.89141,0.0065019,0,0.90934,0.0073391,0,0.01738,0.00059969,0,0.0014275,0,0,1.6101e-14,6.0969e-08,1.3936e-14,99770,1.1553,1.1542,1,0.00206,0.025,0.00206,0
0.0025346,300.17,0.88255,0.0062203,0,0.90062,0.0070557,0,0.017503,0.00059966,0,0.001427,0,0,1.4321e-14,6.0607e-08,1.2396e-14,99770,1.1553,1.1542,1,0.002065,0.025,0.002065,0
0.0025091,300.17,0.87369,0.0059388,0,0.89189,0.0067722,0,0.017627,0.00059962,0,0.0014265,0,0,1.254e-14,6.0244e-08,1.0855e-14,99770,1.1553,1.1542,1,0.00207,0.025,0.00207,0
0.0024837,300.17,0.86483,0.0056572,0,0.88316,0.0064888,0,0.01775,0.00059958,0,0.0014261,0,0,1.076e-14,5.9882e-08,9.314e-15,99770,1.1553,1.1542,1,0.002075,0.025,0.002075,0
0.0024582,300.17,0.85596,0.0053756,0,0.87443,0.0062053,0,0.017873,0.00059954,0,0.0014256,0,0,8.9804e-15,5.952e-08,7.7732e-15,99770,1.1553,1.1542,1,0.00208,0.025,0.00208,0
0.0024329,300.17,0.84715,0.0050952,0,0.86575,0.0059229,0,0.017996,0.00059951,0,0.0014251,0,0,7.2757e-15,5.9159e-08,6.2977e-15,99770,1.1553,1.1542,1,0.002085,0.025,0.002085,0
0.002409,300.17,0.83884,0.0048272,0,0.85758,0.0056532,0,0.018119,0.00059961,0,0.0014243,0,0,6.4375e-15,5.8807e-08,5.5721e-15,99770,1.1553,1.1542,1,0.00209,0.025,0.00209,0
0.0023852,300.16,0.83054,0.0045593,0,0.8494,0.0053834,0,0.018241,0.0005997,0,0.0014236,0,0,5.5993e-15,5.8455e-08,4.8466e-15,99770,1.1553,1.1542,1,0.002095,0.025,0.002095,0
0.0023613,300.16,0.82223,0.0042914,0,0.84123,0.0051136,0,0.018363,0.0005998,0,0.0014228,0,0,4.7611e-15,5.8103e-08,4.1211e-15,99770,1.1553,1.1542,1,0.0021,0.025,0.0021,0
0.0023375,300.16,0.81392,0.0040235,0,0.83306,0.0048438,0,0.018486,0.00059989,0,0.001422,0,0,3.9228e-15,5.7751e-08,3.3955e-15,99770,1.1553,1.1542,1,0.002105,0.025,0.002105,0
0.0023136,300.16,0.80562,0.0037556,0,0.82488,0.004574,0,0.018608,0.00059998,0,0.0014212,0,0,3.0846e-15,5.7399e-08,2.67e-15,99770,1.1553,1.1542,1,0.00211,0.025,0.00211,0
0.0022898,300.16,0.79731,0.0034876,0,0.81671,0.0043043,0,0.01873,0.00060008,0,0.0014205,0,0,2.2464e-15,5.7047e-08,1.9444e-15,99770,1.1553,1.1542,1,0.002115,0.025,0.002115,0
0.0022659,300.16,0.789,0.0032197,0,0.80854,0.0040345,0,0.018853,0.00060017,0,0.0014197,0,0,1.4082e-15,5.6696e-08,1.2189e-15,99770,1.1553,1.1542,1,0.00212,0.025,0.00212,0
0.0022421,300.16,0.7807,0.0029518,0,0.80037,0.0037647,0,0.018975,0.00060027,0,0.0014189,0,0,5.6995e-16,5.6344e-08,4.9334e-16,99770,1.1553,1.1542,1,0.002125,0.025,0.002125,0
0.0022187,300.16,0.77256,0.0026882,0,0.79236,0.0034993,0,0.019097,0.0006004,0,0.0014181,0,0,0,5.5995e-08,0,99770,1.1554,1.1542,1,0.00213,0.025,0.00213,0
0.0021964,300.15,0.76478,0.0024339,0,0.78472,0.0032432,0,0.019218,0.00060061,0,0.001417,0,0,0,5.5653e-08,0,99770,1.1554,1.1542,1,0.002135,0.025,0.002135,0
0.002174,300.15,0.757,0.0021796,0,0.77707,0.0029871,0,0.019339,0.00060082,0,0.001416,0,0,0,5.5312e-08,0,99770,1.1554,1.1542,1,0.00214,0.025,0.00214,0
0.0021517,300.15,0.74922,0.0019253,0,0.76942,0.002731,0,0.01946,0.00060103,0,0.0014149,0,0,0,5.497e-08,0,99770,1.1554,1.1542,1,0.002145,0.025,0.002145,0
0.0021293,300.15,0.74144,0.0016709,0,0.76178,0.0024749,0,0.019581,0.00060124,0,0.0014139,0,0,0,5.4629e-08,0,99770,1.1554,1.1542,1,0.00215,0.025,0.00215,0
0.002107,300.15,0.73366,0.0014166,0,0.75413,0.0022188,0,0.019702,0.00060145,0,0.0014128,0,0,0,5.4287e-08,0,99770,1.1554,1.1542,1,0.002155,0.025,0.002155,0
0.0020847,300.15,0.72588,0.0011623,0,0.74648,0.0019627,0,0.019823,0.00060166,0,0.0014118,0,0,0,5.3946e-08,0,99770,1.1554,1.1542,1,0.00216,0.025,0.00216,0
0.0020623,300.15,0.7181,0.00090797,0,0.73884,0.0017066,0,0.019944,0.00060187,0,0.0014107,0,0,0,5.3604e-08,0,99770,1.1554,1.1542,1,0.002165,0.025,0.002165,0
0.00204,300.14,0.71032,0.00065365,0,0.73119,0.0014506,0,0.020065,0.00060208,0,0.0014097,0,0,0,5.3263e-08,0,99770,1.1554,1.1542,1,0.00217,0.025,0.00217,0
0.0020185,300.14,0.70282,0.00040698,0,0.72383,0.0012022,0,0.020185,0.00060234,0,0.0014085,0,0,0,5.2927e-08,0,99770,1.1554,1.1542,1,0.002175,0.025,0.002175,0
0.0019976,300.14,0.69555,0.00016628,0,0.71668,0.0009599,0,0.020305,0.00060265,0,0.0014072,0,0,0,5.2596e-08,0,99770,1.1554,1.1542,1,0.00218,0.025,0.00218,0
0.0019767,300.14,0.68827,-7.4415e-05,0,0.70954,0.00071759,0,0.020424,0.00060296,0,0.0014059,0,0,0,5.2266e-08,0,99770,1.1554,1.1542,1,0.002185,0.025,0.002185,0
0.0019558,300.14,0.681,-0.0003151,0,0.7024,0.00047529,0,0.020544,0.00060327,0,0.0014046,0,0,0,5.1935e-08,0,99770,1.1554,1.1543,1,0.00219,0.025,0.00219,0
0.0019349,300.13,0.67372,-0.0005558,0,0.69525,0.00023298,0,0.020663,0.00060358,0,0.0014033,0,0,0,5.1604e-08,0,99770,1.1554,1.1543,1,0.002195,0.025,0.002195,0
0.001914,300.13,0.66645,-0.0007965,0,0.68811,-9.3243e-06,0,0.020782,0.00060389,0,0.001402,0,0,0,5.1273e-08,0,99770,1.1554,1.1543,1,0.0022,0.025,0.0022,0
0.0018931,300.13,0.65917,-0.0010372,0,0.68096,-0.00025163,0,0.020902,0.0006042,0,0.0014007,0,0,0,5.0943e-08,0,99770,1.1555,1.1543,1,0.002205,0.025,0.002205,0
0.0018723,300.13,0.6519,-0.0012779,0,0.67382,-0.00049394,0,0.021021,0.00060451,0,0.0013994,0,0,0,5.0612e-08,0,99770,1.1555,1.1543,1,0.00221,0.025,0.00221,0
0.0018514,300.13,0.64462,-0.0015186,0,0.66668,-0.00073625,0,0.02114,0.00060482,0,0.001398,0,0,0,5.0281e-08,0,99770,1.1555,1.1543,1,0.002215,0.025,0.002215,0
0.0018316,300.12,0.63773,-0.0017486,0,0.65991,-0.00096768,0,0.021258,0.0006052,0,0.0013965,0,0,0,4.9959e-08,0,99770,1.1555,1.1543,1,0.00222,0.025,0.00222,0
0.0018121,300.12,0.63093,-0.0019759,0,0.65324,-0.0011964,0,0.021375,0.00060559,0,0.001395,0,0,0,4.9639e-08,0,99770,1.1555,1.1543,1,0.002225,0.025,0.002225,0
0.0017925,300.12,0.62413,-0.0022032,0,0.64657,-0.0014252,0,0.021493,0.00060599,0,0.0013935,0,0,0,4.9319e-08,0,99770,1.1555,1.1543,1,0.00223,0.025,0.00223,0
0.001773,300.12,0.61733,-0.0024305,0,0.6399,-0.0016539,0,0.02161,0.00060638,0,0.0013919,0,0,0,4.8999e-08,0,99770,1.1555,1.1543,1,0.002235,0.025,0.002235,0
0.0017535,300.11,0.61053,-0.0026579,0,0.63323,-0.0018827,0,0.021728,0.00060678,0,0.0013904,0,0,0,4.868e-08,0,99770,1.1555,1.1543,1,0.00224,0.025,0.00224,0
0.001734,300.11,0.60373,-0.0028852,0,0.62656,-0.0021114,0,0.021845,0.00060717,0,0.0013888,0,0,0,4.836e-08,0,99770,1.1555,1.1543,1,0.002245,0.025,0.002245,0
0.0017145,300.11,0.59693,-0.0031125,0,0.61989,-0.0023402,0,0.021962,0.00060757,0,0.0013873,0,0,0,4.804e-08,0,99770,1.1555,1.1543,1,0.00225,0.025,0.00225,0
0.0016949,300.11,0.59013,-0.0033398,0,0.61322,-0.0025689,0,0.02208,0.00060796,0,0.0013857,0,0,0,4.772e-08,0,99770,1.1555,1.1543,1,0.002255,0.025,0.002255,0
0.0016755,300.11,0.58335,-0.0035666,0,0.60657,-0.0027971,0,0.022197,0.00060836,0,0.0013842,0,0,0,4.7401e-08,0,99770,1.1555,1.1543,1,0.00226,0.025,0.00226,0
0.0016573,300.1,0.577,-0.0037807,0,0.60034,-0.0030124,0,0.022312,0.00060883,0,0.0013824,0,0,0,4.7092e-08,0,99770,1.1556,1.1543,1,0.002265,0.025,0.002265,0
0.001639,300.1,0.57065,-0.0039948,0,0.59412,-0.0032278,0,0.022427,0.0006093,0,0.0013806,0,0,0,4.6783e-08,0,99770,1.1556,1.1543,1,0.00227,0.025,0.00227,0
0.0016208,300.1,0.56431,-0.0042089,0,0.5879,-0.0034431,0,0.022542,0.00060977,0,0.0013789,0,0,0,4.6475e-08,0,99770,1.1556,1.1543,1,0.002275,0.025,0.002275,0
0.0016026,300.09,0.55796,-0.004423,0,0.58168,-0.0036584,0,0.022657,0.00061024,0,0.0013771,0,0,0,4.6166e-08,0,99770,1.1556,1.1543,1,0.00228,0.025,0.00228,0
0.0015844,300.09,0.55161,-0.0046371,0,0.57546,-0.0038737,0,0.022772,0.00061071,0,0.0013753,0,0,0,4.5858e-08,0,99770,1.1556,1.1543,1,0.002285,0.025,0.002285,0
0.0015662,300.09,0.54526,-0.0048512,0,0.56923,-0.004089,0,0.022887,0.00061118,0,0.0013736,0,0,0,4.5549e-08,0,99770,1.1556,1.1544,1,0.00229,0.025,0.00229,0
0.0015479,300.09,0.53892,-0.0050653,0,0.56301,-0.0043044,0,0.023002,0.00061165,0,0.0013718,0,0,0,4.5241e-08,0,99770,1.1556,1.1544,1,0.002295,0.025,0.002295,0
0.0015297,300.08,0.53257,-0.0052794,0,0.55679,-0.0045197,0,0.023117,0.00061212,0,0.00137,0,0,0,4.4932e-08,0,99770,1.1556,1.1544,1,0.0023,0.025,0.0023,0
0.0015119,300.08,0.52634,-0.0054899,0,0.55069,-0.0047313,0,0.023232,0.00061261,0,0.0013682,0,0,0,4.4627e-08,0,99770,1.1556,1.1544,1,0.002305,0.025,0.002305,0
0.0014949,300.08,0.52042,-0.0056912,0,0.54488,-0.0049335,0,0.023344,0.00061314,0,0.0013662,0,0,0,4.433e-08,0,99770,1.1557,1.1544,1,0.00231,0.025,0.00231,0
0.0014779,300.08,0.5145,-0.0058925,0,0.53908,-0.0051357,0,0.023457,0.00061368,0,0.0013643,0,0,0,4.4033e-08,0,99770,1.1557,1.1544,1,0.002315,0.025,0.002315,0
0.0014609,300.07,0.50858,-0.0060938,0,0.53328,-0.005338,0,0.023569,0.00061421,0,0.0013623,0,0,0,4.3736e-08,0,99770,1.1557,1.1544,1,0.00232,0.025,0.00232,0
0.0014439,300.07,0.50265,-0.006295,0,0.52748,-0.0055402,0,0.023682,0.00061475,0,0.0013604,0,0,0,4.3439e-08,0,99770,1.1557,1.1544,1,0.002325,0.025,0.002325,0
0.0014269,300.07,0.49673,-0.0064963,0,0.52168,-0.0057425,0,0.023794,0.00061528,0,0.0013584,0,0,0,4.3142e-08,0,99770,1.1557,1.1544,1,0.00233,0.025,0.00233,0
0.0014099,300.06,0.49081,-0.0066976,0,0.51588,-0.0059447,0,0.023907,0.00061582,0,0.0013564,0,0,0,4.2845e-08,0,99770,1.1557,1.1544,1,0.002335,0.025,0.002335,0
0.0013929,300.06,0.48489,-0.0068989,0,0.51007,-0.0061469,0,0.024019,0.00061635,0,0.0013545,0,0,0,4.2548e-08,0,99770,1.1557,1.1544,1,0.00234,0.025,0.00234,0
0.0013759,300.06,0.47896,-0.0071002,0,0.50427,-0.0063492,0,0.024132,0.00061689,0,0.0013525,0,0,0,4.2252e-08,0,99770,1.1557,1.1544,1,0.002345,0.025,0.002345,0
0.0013595,300.06,0.47325,-0.007295,0,0.49868,-0.0065447,0,0.024243,0.00061745,0,0.0013505,0,0,0,4.1961e-08,0,99770,1.1557,1.1544,1,0.00235,0.025,0.00235,0
0.0013437,300.05,0.46773,-0.0074839,0,0.49327,-0.0067343,0,0.024353,0.00061805,0,0.0013483,0,0,0,4.1676e-08,0,99770,1.1558,1.1544,1,0.002355,0.025,0.002355,0
0.0013278,300.05,0.46221,-0.0076728,0,0.48786,-0.0069239,0,0.024462,0.00061864,0,0.0013462,0,0,0,4.139e-08,0,99770,1.1558,1.1545,1,0.00236,0.025,0.00236,0
0.001312,300.05,0.45668,-0.0078618,0,0.48245,-0.0071134,0,0.024572,0.00061924,0,0.0013441,0,0,0,4.1105e-08,0,99770,1.1558,1.1545,1,0.002365,0.025,0.002365,0
0.0012961,300.04,0.45116,-0.0080507,0,0.47705,-0.007303,0,0.024682,0.00061983,0,0.0013419,0,0,0,4.082e-08,0,99770,1.1558,1.1545,1,0.00237,0.025,0.00237,0
0.0012803,300.04,0.44564,-0.0082396,0,0.47164,-0.0074925,0,0.024792,0.00062043,0,0.0013398,0,0,0,4.0535e-08,0,99770,1.1558,1.1545,1,0.002375,0.025,0.002375,0
0.0012644,300.04,0.44012,-0.0084285,0,0.46623,-0.0076821,0,0.024901,0.00062102,0,0.0013377,0,0,0,4.025e-08,0,99770,1.1558,1.1545,1,0.00238,0.025,0.00238,0
0.0012486,300.03,0.4346,-0.0086175,0,0.46082,-0.0078717,0,0.025011,0.00062162,0,0.0013355,0,0,0,3.9965e-08,0,99770,1.1558,1.1545,1,0.002385,0.025,0.002385,0
0.0012328,300.03,0.42907,-0.0088064,0,0.45541,-0.0080612,0,0.025121,0.00062221,0,0.0013334,0,0,0,3.9679e-08,0,99770,1.1558,1.1545,1,0.00239,0.025,0.00239,0
0.0012177,300.03,0.42384,-0.0089862,0,0.45029,-0.0082414,0,0.025228,0.00062285,0,0.0013311,0,0,0,3.9403e-08,0,99770,1.1558,1.1545,1,0.002395,0.025,0.002395,0
0.001203,300.02,0.4187,-0.0091631,0,0.44525,-0.0084186,0,0.025335,0.0006235,0,0.0013289,0,0,0,3.913e-08,0,99770,1.1559,1.1545,1,0.0024,0.025,0.0024,0
0.0011882,300.02,0.41355,-0.0093401,0,0.44022,-0.0085958,0,0.025442,0.00062415,0,0.0013266,0,0,0,3.8857e-08,0,99770,1.1559,1.1545,1,0.002405,0.025,0.002405,0
0.0011735,300.02,0.40841,-0.009517,0,0.43518,-0.0087731,0,0.025549,0.00062479,0,0.0013243,0,0,0,3.8584e-08,0,99770,1.1559,1.1545,1,0.00241,0.025,0.00241,0
0.0011587,300.02,0.40326,-0.009694,0,0.43014,-0.0089503,0,0.025655,0.00062544,0,0.001322,0,0,0,3.831e-08,0,99770,1.1559,1.1545,1,0.002415,0.025,0.002415,0
0.001144,300.01,0.39812,-0.009871,0,0.4251,-0.0091276,0,0.025762,0.00062609,0,0.0013198,0,0,0,3.8037e-08,0,99770,1.1559,1.1546,1,0.00242,0.025,0.00242,0
0.0011292,300.01,0.39297,-0.010048,0,0.42007,-0.0093048,0,0.025869,0.00062674,0,0.0013175,0,0,0,3.7764e-08,0,99770,1.1559,1.1546,1,0.002425,0.025,0.002425,0
0.0011145,300.01,0.38783,-0.010225,0,0.41503,-0.0094821,0,0.025975,0.00062739,0,0.0013152,0,0,0,3.7491e-08,0,99770,1.1559,1.1546,1,0.00243,0.025,0.00243,0
0.0010997,300,0.38269,-0.010402,0,0.40999,-0.0096592,0,0.026082,0.00062804,0,0.0013129,0,0,0,3.7218e-08,0,99770,1.1559,1.1546,1,0.002435,0.025,0.002435,0
0.001086,300,0.3779,-0.010567,0,0.4053,-0.0098247,0,0.026186,0.00062874,0,0.0013105,0,0,0,3.6956e-08,0,99770,1.156,1.1546,1,0.00244,0.025,0.00244,0
0.0010722,300,0.3731,-0.010733,0,0.40061,-0.0099902,0,0.026289,0.00062945,0,0.0013081,0,0,0,3.6695e-08,0,99770,1.156,1.1546,1,0.002445,0.025,0.002445,0
0.0010585,299.99,0.36831,-0.010899,0,0.39592,-0.010156,0,0.026393,0.00063015,0,0.0013058,0,0,0,3.6434e-08,0,99770,1.156,1.1546,1,0.00245,0.025,0.00245,0
0.0010448,299.99,0.36352,-0.011064,0,0.39122,-0.010321,0,0.026496,0.00063085,0,0.0013034,0,0,0,3.6172e-08,0,99770,1.156,1.1546,1,0.002455,0.025,0.002455,0
0.001031,299.99,0.35873,-0.01123,0,0.38653,-0.010487,0,0.0266,0.00063155,0,0.001301,0,0,0,3.5911e-08,0,99770,1.156,1.1546,1,0.00246,0.025,0.00246,0
0.0010173,299.98,0.35394,-0.011395,0,0.38184,-0.010652,0,0.026704,0.00063225,0,0.0012986,0,0,0,3.565e-08,0,99770,1.156,1.1546,1,0.002465,0.025,0.002465,0
0.0010035,299.98,0.34914,-0.011561,0,0.37715,-0.010818,0,0.026807,0.00063296,0,0.0012962,0,0,0,3.5388e-08,0,99770,1.156,1.1547,1,0.00247,0.025,0.00247,0
0.00098981,299.98,0.34435,-0.011727,0,0.37245,-0.010983,0,0.026911,0.00063366,0,0.0012938,0,0,0,3.5127e-08,0,99770,1.156,1.1547,1,0.002475,0.025,0.002475,0
0.00097631,299.97,0.33964,-0.01189,0,0.36784,-0.011146,0,0.027014,0.00063437,0,0.0012914,0,0,0,3.4869e-08,0,99770,1.1561,1.1547,1,0.00248,0.025,0.00248,0
0.00096353,299.97,0.33518,-0.012044,0,0.36347,-0.0113,0,0.027114,0.00063512,0,0.0012889,0,0,0,3.4619e-08,0,99770,1.1561,1.1547,1,0.002485,0.025,0.002485,0
0.00095076,299.97,0.33072,-0.012199,0,0.3591,-0.011454,0,0.027214,0.00063588,0,0.0012864,0,0,0,3.437e-08,0,99770,1.1561,1.1547,1,0.00249,0.025,0.00249,0
0.00093798,299.96,0.32627,-0.012354,0,0.35474,-0.011608,0,0.027314,0.00063663,0,0.001284,0,0,0,3.412e-08,0,99770,1.1561,1.1547,1,0.002495,0.025,0.002495,0
0.0009252,299.96,0.32181,-0.012509,0,0.35037,-0.011763,0,0.027414,0.00063738,0,0.0012815,0,0,0,3.3871e-08,0,99770,1.1561,1.1547,1,0.0025,0.025,0.0025,0
0.00091243,299.96,0.31735,-0.012663,0,0.346,-0.011917,0,0.027515,0.00063813,0,0.001279,0,0,0,3.3621e-08,0,99770,1.1561,1.1547,1,0.002505,0.025,0.002505,0
0.00089965,299.95,0.31289,-0.012818,0,0.34163,-0.012071,0,0.027615,0.00063888,0,0.0012766,0,0,0,3.3372e-08,0,99770,1.1561,1.1547,1,0.00251,0.025,0.00251,0
0.00088687,299.95,0.30843,-0.012973,0,0.33726,-0.012225,0,0.027715,0.00063964,0,0.0012741,0,0,0,3.3123e-08,0,99770,1.1562,1.1547,1,0.002515,0.025,0.002515,0
0.00087409,299.95,0.30397,-0.013128,0,0.33289,-0.012379,0,0.027815,0.00064039,0,0.0012716,0,0,0,3.2873e-08,0,99770,1.1562,1.1548,1,0.00252,0.025,0.00252,0
0.00086175,299.94,0.29966,-0.013277,0,0.32867,-0.012528,0,0.027914,0.00064116,0,0.0012691,0,0,0,3.2629e-08,0,99770,1.1562,1.1548,1,0.002525,0.025,0.002525,0
0.00084987,299.94,0.29551,-0.013422,0,0.3246,-0.012672,0,0.02801,0.00064197,0,0.0012666,0,0,0,3.2392e-08,0,99770,1.1562,1.1548,1,0.00253,0.025,0.00253,0
0.00083799,299.94,0.29136,-0.013566,0,0.32053,-0.012815,0,0.028107,0.00064277,0,0.0012641,0,0,0,3.2154e-08,0,99770,1.1562,1.1548,1,0.002535,0.025,0.002535,0
0.00082611,299.93,0.28722,-0.013711,0,0.31646,-0.012959,0,0.028204,0.00064357,0,0.0012616,0,0,0,3.1916e-08,0,99770,1.1562,1.1548,1,0.00254,0.025,0.00254,0
0.00081423,299.93,0.28307,-0.013855,0,0.3124,-0.013102,0,0.028301,0.00064437,0,0.0012591,0,0,0,3.1679e-08,0,99770,1.1562,1.1548,1,0.002545,0.025,0.002545,0
0.00080235,299.92,0.27892,-0.014,0,0.30833,-0.013246,0,0.028397,0.00064517,0,0.0012566,0,0,0,3.1441e-08,0,99770,1.1562,1.1548,1,0.00255,0.025,0.00255,0
0.00079047,299.92,0.27477,-0.014144,0,0.30426,-0.013389,0,0.028494,0.00064597,0,0.001254,0,0,0,3.1203e-08,0,99770,1.1563,1.1548,1,0.002555,0.025,0.002555,0
