"E:0","E:1","E:2","epsilon","epsilonD","epsilonI","volt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.001189,0.0010705,1.1352e+05,nan,nan,nan,5114.1,1,0.0574,0,0,0.0574
0.0011884,0.0010699,1.1352e+05,nan,nan,nan,5102.5,1,0.057503,0,0,0.057503
0.0011877,0.0010693,1.1352e+05,nan,nan,nan,5090.8,1,0.057605,0,0,0.057605
0.0011871,0.0010686,1.1352e+05,nan,nan,nan,5079.2,1,0.057707,0,0,0.057707
0.0011864,0.001068,1.1352e+05,nan,nan,nan,5067.5,1,0.05781,0,0,0.05781
0.0011858,0.0010674,1.1352e+05,nan,nan,nan,5055.9,1,0.057912,0,0,0.057912
0.0011847,0.0010664,1.1352e+05,nan,nan,nan,5044.3,1,0.058015,0,0,0.058015
0.0011837,0.0010655,1.1352e+05,nan,nan,nan,5032.6,1,0.058117,0,0,0.058117
0.0011827,0.0010645,1.1352e+05,nan,nan,nan,5021,1,0.05822,0,0,0.05822
0.0011817,0.0010636,1.1352e+05,nan,nan,nan,5009.3,1,0.058323,0,0,0.058323
0.0011806,0.0010626,1.1352e+05,nan,nan,nan,4997.7,1,0.058425,0,0,0.058425
0.0011796,0.0010617,1.1352e+05,nan,nan,nan,4986,1,0.058527,0,0,0.058527
0.0011786,0.0010607,1.1352e+05,nan,nan,nan,4974.4,1,0.05863,0,0,0.05863
0.0011776,0.0010598,1.1352e+05,nan,nan,nan,4962.7,1,0.058732,0,0,0.058732
0.0011765,0.0010588,1.1352e+05,nan,nan,nan,4951.1,1,0.058835,0,0,0.058835
0.0011755,0.0010579,1.1352e+05,nan,nan,nan,4939.4,1,0.058938,0,0,0.058938
0.0011745,0.0010569,1.1352e+05,nan,nan,nan,4927.8,1,0.05904,0,0,0.05904
0.0011734,0.001056,1.1352e+05,nan,nan,nan,4916.2,1,0.059143,0,0,0.059143
0.0011724,0.001055,1.1352e+05,nan,nan,nan,4904.5,1,0.059245,0,0,0.059245
0.0011714,0.0010541,1.1352e+05,nan,nan,nan,4892.9,1,0.059347,0,0,0.059347
0.0011704,0.0010531,1.1352e+05,nan,nan,nan,4881.2,1,0.05945,0,0,0.05945
0.0011693,0.0010522,1.1352e+05,nan,nan,nan,4869.6,1,0.059552,0,0,0.059552
0.0011683,0.0010512,1.1352e+05,nan,nan,nan,4857.9,1,0.059655,0,0,0.059655
0.0011673,0.0010503,1.1352e+05,nan,nan,nan,4846.3,1,0.059758,0,0,0.059758
0.0011663,0.0010493,1.1352e+05,nan,nan,nan,4834.6,1,0.05986,0,0,0.05986
0.0011652,0.0010484,1.1352e+05,nan,nan,nan,4823,1,0.059962,0,0,0.059962
0.0011642,0.0010474,1.1352e+05,nan,nan,nan,4811.3,1,0.060065,0,0,0.060065
0.0011632,0.0010465,1.1352e+05,nan,nan,nan,4799.7,1,0.060167,0,0,0.060167
0.0011621,0.0010455,1.1352e+05,nan,nan,nan,4788.1,1,0.06027,0,0,0.06027
0.0011611,0.0010446,1.1352e+05,nan,nan,nan,4776.4,1,0.060372,0,0,0.060372
0.0011601,0.0010436,1.1352e+05,nan,nan,nan,4764.8,1,0.060475,0,0,0.060475
0.0011591,0.0010427,1.1352e+05,nan,nan,nan,4753.1,1,0.060578,0,0,0.060578
0.001158,0.0010417,1.1352e+05,nan,nan,nan,4741.5,1,0.06068,0,0,0.06068
0.001157,0.0010408,1.1352e+05,nan,nan,nan,4729.8,1,0.060782,0,0,0.060782
0.001156,0.0010398,1.1352e+05,nan,nan,nan,4718.2,1,0.060885,0,0,0.060885
0.001155,0.0010389,1.1352e+05,nan,nan,nan,4706.5,1,0.060987,0,0,0.060987
0.0011539,0.0010379,1.1352e+05,nan,nan,nan,4694.9,1,0.06109,0,0,0.06109
0.0011529,0.001037,1.1352e+05,nan,nan,nan,4683.3,1,0.061192,0,0,0.061192
0.0011519,0.001036,1.1352e+05,nan,nan,nan,4671.6,1,0.061295,0,0,0.061295
0.0011504,0.0010347,1.1352e+05,nan,nan,nan,4660,1,0.061398,0,0,0.061398
0.001149,0.0010334,1.1352e+05,nan,nan,nan,4648.3,1,0.0615,0,0,0.0615
0.0011476,0.0010321,1.1352e+05,nan,nan,nan,4636.7,1,0.061602,0,0,0.061602
0.0011462,0.0010308,1.1352e+05,nan,nan,nan,4625,1,0.061705,0,0,0.061705
0.0011448,0.0010296,1.1352e+05,nan,nan,nan,4613.4,1,0.061807,0,0,0.061807
0.0011434,0.0010283,1.1352e+05,nan,nan,nan,4601.7,1,0.06191,0,0,0.06191
0.001142,0.001027,1.1352e+05,nan,nan,nan,4590.1,1,0.062013,0,0,0.062013
0.0011405,0.0010257,1.1352e+05,nan,nan,nan,4578.4,1,0.062115,0,0,0.062115
0.0011391,0.0010244,1.1352e+05,nan,nan,nan,4566.8,1,0.062218,0,0,0.062218
0.0011377,0.0010231,1.1352e+05,nan,nan,nan,4555.2,1,0.06232,0,0,0.06232
0.0011363,0.0010219,1.1352e+05,nan,nan,nan,4543.5,1,0.062422,0,0,0.062422
0.0011349,0.0010206,1.1352e+05,nan,nan,nan,4531.9,1,0.062525,0,0,0.062525
0.0011335,0.0010193,1.1352e+05,nan,nan,nan,4520.2,1,0.062628,0,0,0.062628
0.0011321,0.001018,1.1352e+05,nan,nan,nan,4508.6,1,0.06273,0,0,0.06273
0.0011306,0.0010167,1.1352e+05,nan,nan,nan,4496.9,1,0.062832,0,0,0.062832
0.0011292,0.0010154,1.1352e+05,nan,nan,nan,4485.3,1,0.062935,0,0,0.062935
0.0011278,0.0010141,1.1352e+05,nan,nan,nan,4473.6,1,0.063037,0,0,0.063037
0.0011264,0.0010129,1.1352e+05,nan,nan,nan,4462,1,0.06314,0,0,0.06314
0.001125,0.0010116,1.1352e+05,nan,nan,nan,4450.3,1,0.063243,0,0,0.063243
0.0011236,0.0010103,1.1352e+05,nan,nan,nan,4438.7,1,0.063345,0,0,0.063345
0.0011222,0.001009,1.1352e+05,nan,nan,nan,4427.1,1,0.063447,0,0,0.063447
0.0011208,0.0010077,1.1352e+05,nan,nan,nan,4415.4,1,0.06355,0,0,0.06355
0.0011193,0.0010064,1.1352e+05,nan,nan,nan,4403.8,1,0.063653,0,0,0.063653
0.0011179,0.0010051,1.1352e+05,nan,nan,nan,4392.1,1,0.063755,0,0,0.063755
0.0011165,0.0010039,1.1352e+05,nan,nan,nan,4380.5,1,0.063857,0,0,0.063857
0.0011151,0.0010026,1.1352e+05,nan,nan,nan,4368.8,1,0.06396,0,0,0.06396
0.0011137,0.0010013,1.1352e+05,nan,nan,nan,4357.2,1,0.064062,0,0,0.064062
0.0011123,0.001,1.1352e+05,nan,nan,nan,4345.5,1,0.064165,0,0,0.064165
0.0011109,0.00099871,1.1352e+05,nan,nan,nan,4333.9,1,0.064268,0,0,0.064268
0.0011094,0.00099743,1.1352e+05,nan,nan,nan,4322.2,1,0.06437,0,0,0.06437
0.001108,0.00099614,1.1352e+05,nan,nan,nan,4310.6,1,0.064472,0,0,0.064472
0.0011066,0.00099485,1.1352e+05,nan,nan,nan,4299,1,0.064575,0,0,0.064575
0.0011052,0.00099357,1.1352e+05,nan,nan,nan,4287.3,1,0.064677,0,0,0.064677
0.0011038,0.00099228,1.1352e+05,nan,nan,nan,4275.7,1,0.06478,0,0,0.06478
0.0011023,0.00099097,1.1352e+05,nan,nan,nan,4264,1,0.064883,0,0,0.064883
0.0011005,0.00098935,1.1352e+05,nan,nan,nan,4252.4,1,0.064985,0,0,0.064985
0.0010987,0.00098772,1.1352e+05,nan,nan,nan,4240.7,1,0.065087,0,0,0.065087
0.001097,0.0009861,1.1352e+05,nan,nan,nan,4229.1,1,0.06519,0,0,0.06519
0.0010952,0.00098448,1.1352e+05,nan,nan,nan,4217.4,1,0.065292,0,0,0.065292
0.0010934,0.00098286,1.1352e+05,nan,nan,nan,4205.8,1,0.065395,0,0,0.065395
0.0010916,0.00098123,1.1352e+05,nan,nan,nan,4194.2,1,0.065498,0,0,0.065498
0.0010898,0.00097961,1.1352e+05,nan,nan,nan,4182.5,1,0.0656,0,0,0.0656
0.001088,0.00097799,1.1352e+05,nan,nan,nan,4170.9,1,0.065702,0,0,0.065702
0.0010862,0.00097636,1.1352e+05,nan,nan,nan,4159.2,1,0.065805,0,0,0.065805
0.0010844,0.00097474,1.1352e+05,nan,nan,nan,4147.6,1,0.065908,0,0,0.065908
0.0010826,0.00097312,1.1352e+05,nan,nan,nan,4135.9,1,0.06601,0,0,0.06601
0.0010808,0.0009715,1.1352e+05,nan,nan,nan,4124.3,1,0.066112,0,0,0.066112
0.001079,0.00096987,1.1352e+05,nan,nan,nan,4112.6,1,0.066215,0,0,0.066215
0.0010772,0.00096825,1.1352e+05,nan,nan,nan,4101,1,0.066317,0,0,0.066317
0.0010754,0.00096663,1.1352e+05,nan,nan,nan,4089.3,1,0.06642,0,0,0.06642
0.0010736,0.000965,1.1352e+05,nan,nan,nan,4077.7,1,0.066523,0,0,0.066523
0.0010718,0.00096338,1.1352e+05,nan,nan,nan,4066.1,1,0.066625,0,0,0.066625
0.00107,0.00096176,1.1352e+05,nan,nan,nan,4054.4,1,0.066727,0,0,0.066727
0.0010682,0.00096013,1.1352e+05,nan,nan,nan,4042.8,1,0.06683,0,0,0.06683
0.0010664,0.00095851,1.1352e+05,nan,nan,nan,4031.1,1,0.066932,0,0,0.066932
0.0010646,0.00095689,1.1352e+05,nan,nan,nan,4019.5,1,0.067035,0,0,0.067035
0.0010628,0.00095527,1.1352e+05,nan,nan,nan,4007.8,1,0.067138,0,0,0.067138
0.001061,0.00095364,1.1352e+05,nan,nan,nan,3996.2,1,0.06724,0,0,0.06724
0.0010592,0.00095202,1.1352e+05,nan,nan,nan,3984.5,1,0.067342,0,0,0.067342
0.0010574,0.0009504,1.1352e+05,nan,nan,nan,3972.9,1,0.067445,0,0,0.067445
0.0010556,0.00094877,1.1352e+05,nan,nan,nan,3961.3,1,0.067548,0,0,0.067548
0.0010538,0.00094715,1.1352e+05,nan,nan,nan,3949.6,1,0.06765,0,0,0.06765
0.001052,0.00094553,1.1352e+05,nan,nan,nan,3938,1,0.067753,0,0,0.067753
0.0010502,0.0009439,1.1352e+05,nan,nan,nan,3926.3,1,0.067855,0,0,0.067855
0.0010484,0.00094228,1.1352e+05,nan,nan,nan,3914.7,1,0.067957,0,0,0.067957
0.0010466,0.00094066,1.1352e+05,nan,nan,nan,3903,1,0.06806,0,0,0.06806
0.0010448,0.00093904,1.1352e+05,nan,nan,nan,3891.4,1,0.068163,0,0,0.068163
0.001043,0.00093741,1.1352e+05,nan,nan,nan,3879.7,1,0.068265,0,0,0.068265
0.0010412,0.00093579,1.1352e+05,nan,nan,nan,3868.1,1,0.068367,0,0,0.068367
0.0010394,0.00093417,1.1352e+05,nan,nan,nan,3856.4,1,0.06847,0,0,0.06847
0.0010376,0.00093254,1.1352e+05,nan,nan,nan,3844.8,1,0.068572,0,0,0.068572
0.0010358,0.00093092,1.1352e+05,nan,nan,nan,3833.2,1,0.068675,0,0,0.068675
0.0010337,0.00092896,1.1352e+05,nan,nan,nan,3821.5,1,0.068778,0,0,0.068778
0.0010315,0.000927,1.1352e+05,nan,nan,nan,3809.9,1,0.06888,0,0,0.06888
0.0010293,0.00092505,1.1352e+05,nan,nan,nan,3798.2,1,0.068982,0,0,0.068982
0.0010271,0.00092309,1.1352e+05,nan,nan,nan,3786.6,1,0.069085,0,0,0.069085
0.0010249,0.00092113,1.1352e+05,nan,nan,nan,3774.9,1,0.069187,0,0,0.069187
0.0010228,0.00091917,1.1352e+05,nan,nan,nan,3763.3,1,0.06929,0,0,0.06929
0.0010206,0.00091721,1.1352e+05,nan,nan,nan,3751.6,1,0.069393,0,0,0.069393
0.0010184,0.00091525,1.1352e+05,nan,nan,nan,3740,1,0.069495,0,0,0.069495
0.0010162,0.00091329,1.1352e+05,nan,nan,nan,3728.4,1,0.069597,0,0,0.069597
0.0010141,0.00091133,1.1352e+05,nan,nan,nan,3716.7,1,0.0697,0,0,0.0697
0.0010119,0.00090937,1.1352e+05,nan,nan,nan,3705.1,1,0.069803,0,0,0.069803
0.0010097,0.00090741,1.1352e+05,nan,nan,nan,3693.4,1,0.069905,0,0,0.069905
0.0010075,0.00090546,1.1352e+05,nan,nan,nan,3681.8,1,0.070008,0,0,0.070008
0.0010054,0.0009035,1.1352e+05,nan,nan,nan,3670.1,1,0.07011,0,0,0.07011
0.0010032,0.00090154,1.1352e+05,nan,nan,nan,3658.5,1,0.070212,0,0,0.070212
0.001001,0.00089958,1.1352e+05,nan,nan,nan,3646.8,1,0.070315,0,0,0.070315
0.00099884,0.00089762,1.1352e+05,nan,nan,nan,3635.2,1,0.070418,0,0,0.070418
0.00099666,0.00089566,1.1352e+05,nan,nan,nan,3623.5,1,0.07052,0,0,0.07052
0.00099448,0.0008937,1.1352e+05,nan,nan,nan,3611.9,1,0.070622,0,0,0.070622
0.00099231,0.00089174,1.1352e+05,nan,nan,nan,3600.3,1,0.070725,0,0,0.070725
0.00099013,0.00088978,1.1352e+05,nan,nan,nan,3588.6,1,0.070827,0,0,0.070827
0.00098796,0.00088782,1.1352e+05,nan,nan,nan,3577,1,0.07093,0,0,0.07093
0.00098578,0.00088587,1.1352e+05,nan,nan,nan,3565.3,1,0.071033,0,0,0.071033
0.0009836,0.00088391,1.1352e+05,nan,nan,nan,3553.7,1,0.071135,0,0,0.071135
0.00098143,0.00088195,1.1352e+05,nan,nan,nan,3542,1,0.071237,0,0,0.071237
0.00097925,0.00087999,1.1352e+05,nan,nan,nan,3530.4,1,0.07134,0,0,0.07134
0.00097708,0.00087803,1.1352e+05,nan,nan,nan,3518.7,1,0.071442,0,0,0.071442
0.0009749,0.00087607,1.1352e+05,nan,nan,nan,3507.1,1,0.071545,0,0,0.071545
0.00097272,0.00087411,1.1352e+05,nan,nan,nan,3495.4,1,0.071648,0,0,0.071648
0.00097055,0.00087215,1.1352e+05,nan,nan,nan,3483.8,1,0.07175,0,0,0.07175
0.00096837,0.00087019,1.1352e+05,nan,nan,nan,3472.2,1,0.071852,0,0,0.071852
0.0009662,0.00086823,1.1352e+05,nan,nan,nan,3460.5,1,0.071955,0,0,0.071955
0.00096402,0.00086628,1.1352e+05,nan,nan,nan,3448.9,1,0.072058,0,0,0.072058
0.00096184,0.00086432,1.1352e+05,nan,nan,nan,3437.2,1,0.07216,0,0,0.07216
0.00095967,0.00086236,1.1352e+05,nan,nan,nan,3425.6,1,0.072262,0,0,0.072262
0.00095749,0.0008604,1.1352e+05,nan,nan,nan,3413.9,1,0.072365,0,0,0.072365
0.00095532,0.00085844,1.1352e+05,nan,nan,nan,3402.3,1,0.072467,0,0,0.072467
0.00095314,0.00085648,1.1352e+05,nan,nan,nan,3390.6,1,0.07257,0,0,0.07257
0.00095096,0.00085452,1.1352e+05,nan,nan,nan,3379,1,0.072673,0,0,0.072673
0.00094854,0.00085234,1.1352e+05,nan,nan,nan,3367.4,1,0.072775,0,0,0.072775
0.000946,0.00085005,1.1352e+05,nan,nan,nan,3355.7,1,0.072877,0,0,0.072877
0.00094346,0.00084777,1.1352e+05,nan,nan,nan,3344.1,1,0.07298,0,0,0.07298
0.00094091,0.00084548,1.1352e+05,nan,nan,nan,3332.4,1,0.073082,0,0,0.073082
0.00093837,0.0008432,1.1352e+05,nan,nan,nan,3320.8,1,0.073185,0,0,0.073185
0.00093583,0.00084091,1.1352e+05,nan,nan,nan,3309.1,1,0.073288,0,0,0.073288
0.00093329,0.00083863,1.1352e+05,nan,nan,nan,3297.5,1,0.07339,0,0,0.07339
0.00093075,0.00083634,1.1352e+05,nan,nan,nan,3285.8,1,0.073492,0,0,0.073492
0.00092821,0.00083406,1.1352e+05,nan,nan,nan,3274.2,1,0.073595,0,0,0.073595
0.00092567,0.00083177,1.1352e+05,nan,nan,nan,3262.5,1,0.073697,0,0,0.073697
0.00092313,0.00082949,1.1352e+05,nan,nan,nan,3250.9,1,0.0738,0,0,0.0738
0.00092059,0.0008272,1.1352e+05,nan,nan,nan,3239.3,1,0.073903,0,0,0.073903
0.00091805,0.00082492,1.1352e+05,nan,nan,nan,3227.6,1,0.074005,0,0,0.074005
0.0009155,0.00082263,1.1352e+05,nan,nan,nan,3216,1,0.074107,0,0,0.074107
0.00091296,0.00082035,1.1352e+05,nan,nan,nan,3204.3,1,0.07421,0,0,0.07421
0.00091042,0.00081806,1.1352e+05,nan,nan,nan,3192.7,1,0.074313,0,0,0.074313
0.00090788,0.00081578,1.1352e+05,nan,nan,nan,3181,1,0.074415,0,0,0.074415
0.00090534,0.00081349,1.1352e+05,nan,nan,nan,3169.4,1,0.074517,0,0,0.074517
0.0009028,0.00081121,1.1352e+05,nan,nan,nan,3157.7,1,0.07462,0,0,0.07462
0.00090026,0.00080892,1.1352e+05,nan,nan,nan,3146.1,1,0.074722,0,0,0.074722
0.00089772,0.00080664,1.1352e+05,nan,nan,nan,3134.4,1,0.074825,0,0,0.074825
0.00089518,0.00080435,1.1352e+05,nan,nan,nan,3122.8,1,0.074928,0,0,0.074928
0.00089264,0.00080207,1.1352e+05,nan,nan,nan,3111.2,1,0.07503,0,0,0.07503
0.00089009,0.00079978,1.1352e+05,nan,nan,nan,3099.5,1,0.075132,0,0,0.075132
0.00088755,0.00079749,1.1352e+05,nan,nan,nan,3087.9,1,0.075235,0,0,0.075235
0.00088501,0.00079521,1.1352e+05,nan,nan,nan,3076.2,1,0.075337,0,0,0.075337
0.00088247,0.00079292,1.1352e+05,nan,nan,nan,3064.6,1,0.07544,0,0,0.07544
0.00087993,0.00079064,1.1352e+05,nan,nan,nan,3052.9,1,0.075543,0,0,0.075543
0.00087739,0.00078835,1.1352e+05,nan,nan,nan,3041.3,1,0.075645,0,0,0.075645
0.00087485,0.00078607,1.1352e+05,nan,nan,nan,3029.6,1,0.075747,0,0,0.075747
0.00087231,0.00078378,1.1352e+05,nan,nan,nan,3018,1,0.07585,0,0,0.07585
0.00086977,0.0007815,1.1352e+05,nan,nan,nan,3006.3,1,0.075953,0,0,0.075953
0.00086723,0.00077921,1.1352e+05,nan,nan,nan,2994.7,1,0.076055,0,0,0.076055
0.00086468,0.00077693,1.1352e+05,nan,nan,nan,2983.1,1,0.076158,0,0,0.076158
0.00086214,0.00077464,1.1352e+05,nan,nan,nan,2971.4,1,0.07626,0,0,0.07626
0.0008596,0.00077236,1.1352e+05,nan,nan,nan,2959.8,1,0.076362,0,0,0.076362
0.00085706,0.00077007,1.1352e+05,nan,nan,nan,2948.1,1,0.076465,0,0,0.076465
0.00085452,0.00076779,1.1352e+05,nan,nan,nan,2936.5,1,0.076568,0,0,0.076568
0.00085198,0.0007655,1.1352e+05,nan,nan,nan,2924.8,1,0.07667,0,0,0.07667
0.00084944,0.00076322,1.1352e+05,nan,nan,nan,2913.2,1,0.076772,0,0,0.076772
0.0008469,0.00076093,1.1352e+05,nan,nan,nan,2901.5,1,0.076875,0,0,0.076875
0.00084435,0.00075864,1.1352e+05,nan,nan,nan,2889.9,1,0.076977,0,0,0.076977
0.00084147,0.00075605,1.1352e+05,nan,nan,nan,2878.2,1,0.07708,0,0,0.07708
0.00083859,0.00075346,1.1352e+05,nan,nan,nan,2866.6,1,0.077183,0,0,0.077183
0.0008357,0.00075087,1.1352e+05,nan,nan,nan,2855,1,0.077285,0,0,0.077285
0.00083282,0.00074828,1.1352e+05,nan,nan,nan,2843.3,1,0.077387,0,0,0.077387
0.00082994,0.00074569,1.1352e+05,nan,nan,nan,2831.7,1,0.07749,0,0,0.07749
0.00082705,0.0007431,1.1352e+05,nan,nan,nan,2820,1,0.077592,0,0,0.077592
0.00082417,0.0007405,1.1352e+05,nan,nan,nan,2808.4,1,0.077695,0,0,0.077695
0.00082129,0.00073791,1.1352e+05,nan,nan,nan,2796.7,1,0.077798,0,0,0.077798
0.0008184,0.00073532,1.1352e+05,nan,nan,nan,2785.1,1,0.0779,0,0,0.0779
0.00081552,0.00073273,1.1352e+05,nan,nan,nan,2773.4,1,0.078002,0,0,0.078002
0.00081264,0.00073014,1.1352e+05,nan,nan,nan,2761.8,1,0.078105,0,0,0.078105
0.00080976,0.00072755,1.1352e+05,nan,nan,nan,2750.2,1,0.078208,0,0,0.078208
0.00080687,0.00072496,1.1352e+05,nan,nan,nan,2738.5,1,0.07831,0,0,0.07831
0.00080399,0.00072237,1.1352e+05,nan,nan,nan,2726.9,1,0.078413,0,0,0.078413
0.00080111,0.00071977,1.1352e+05,nan,nan,nan,2715.2,1,0.078515,0,0,0.078515
0.00079822,0.00071718,1.1352e+05,nan,nan,nan,2703.6,1,0.078617,0,0,0.078617
0.00079534,0.00071459,1.1352e+05,nan,nan,nan,2691.9,1,0.07872,0,0,0.07872
0.00079246,0.000712,1.1352e+05,nan,nan,nan,2680.3,1,0.078823,0,0,0.078823
0.00078957,0.00070941,1.1352e+05,nan,nan,nan,2668.6,1,0.078925,0,0,0.078925
0.00078669,0.00070682,1.1352e+05,nan,nan,nan,2657,1,0.079027,0,0,0.079027
0.00078381,0.00070423,1.1352e+05,nan,nan,nan,2645.3,1,0.07913,0,0,0.07913
0.00078093,0.00070164,1.1352e+05,nan,nan,nan,2633.7,1,0.079232,0,0,0.079232
0.00077804,0.00069904,1.1352e+05,nan,nan,nan,2622.1,1,0.079335,0,0,0.079335
0.00077516,0.00069645,1.1352e+05,nan,nan,nan,2610.4,1,0.079438,0,0,0.079438
0.00077228,0.00069386,1.1352e+05,nan,nan,nan,2598.8,1,0.07954,0,0,0.07954
0.00076939,0.00069127,1.1352e+05,nan,nan,nan,2587.1,1,0.079642,0,0,0.079642
0.00076651,0.00068868,1.1352e+05,nan,nan,nan,2575.5,1,0.079745,0,0,0.079745
0.00076363,0.00068609,1.1352e+05,nan,nan,nan,2563.8,1,0.079847,0,0,0.079847
0.00076074,0.0006835,1.1352e+05,nan,nan,nan,2552.2,1,0.07995,0,0,0.07995
0.00075786,0.00068091,1.1352e+05,nan,nan,nan,2540.5,1,0.080053,0,0,0.080053
0.00075498,0.00067831,1.1352e+05,nan,nan,nan,2528.9,1,0.080155,0,0,0.080155
0.0007521,0.00067572,1.1352e+05,nan,nan,nan,2517.3,1,0.080257,0,0,0.080257
0.00074921,0.00067313,1.1352e+05,nan,nan,nan,2505.6,1,0.08036,0,0,0.08036
0.00074633,0.00067054,1.1352e+05,nan,nan,nan,2494,1,0.080463,0,0,0.080463
0.00074345,0.00066795,1.1352e+05,nan,nan,nan,2482.3,1,0.080565,0,0,0.080565
0.00074056,0.00066536,1.1352e+05,nan,nan,nan,2470.7,1,0.080667,0,0,0.080667
0.00073768,0.00066277,1.1352e+05,nan,nan,nan,2459,1,0.08077,0,0,0.08077
0.0007348,0.00066018,1.1352e+05,nan,nan,nan,2447.4,1,0.080872,0,0,0.080872
0.00073191,0.00065758,1.1352e+05,nan,nan,nan,2435.7,1,0.080975,0,0,0.080975
0.00072903,0.00065499,1.1352e+05,nan,nan,nan,2424.1,1,0.081078,0,0,0.081078
0.00072615,0.0006524,1.1352e+05,nan,nan,nan,2412.4,1,0.08118,0,0,0.08118
0.00072326,0.00064981,1.1352e+05,nan,nan,nan,2400.8,1,0.081282,0,0,0.081282
0.00072038,0.00064722,1.1352e+05,nan,nan,nan,2389.2,1,0.081385,0,0,0.081385
0.0007175,0.00064463,1.1352e+05,nan,nan,nan,2377.5,1,0.081487,0,0,0.081487
0.00071436,0.0006418,1.1351e+05,nan,nan,nan,2365.9,1,0.08159,0,0,0.08159
0.00071117,0.00063894,1.1351e+05,nan,nan,nan,2354.2,1,0.081693,0,0,0.081693
0.00070798,0.00063607,1.1351e+05,nan,nan,nan,2342.6,1,0.081795,0,0,0.081795
0.00070479,0.00063321,1.1351e+05,nan,nan,nan,2330.9,1,0.081897,0,0,0.081897
0.0007016,0.00063034,1.1351e+05,nan,nan,nan,2319.3,1,0.082,0,0,0.082
0.00069841,0.00062747,1.1351e+05,nan,nan,nan,2307.6,1,0.082102,0,0,0.082102
0.00069522,0.00062461,1.1351e+05,nan,nan,nan,2296,1,0.082205,0,0,0.082205
0.00069203,0.00062174,1.1351e+05,nan,nan,nan,2284.3,1,0.082308,0,0,0.082308
0.00068884,0.00061887,1.1351e+05,nan,nan,nan,2272.7,1,0.08241,0,0,0.08241
0.00068565,0.00061601,1.1351e+05,nan,nan,nan,2261.1,1,0.082512,0,0,0.082512
0.00068246,0.00061314,1.1351e+05,nan,nan,nan,2249.4,1,0.082615,0,0,0.082615
0.00067927,0.00061027,1.1351e+05,nan,nan,nan,2237.8,1,0.082718,0,0,0.082718
0.00067608,0.00060741,1.1351e+05,nan,nan,nan,2226.1,1,0.08282,0,0,0.08282
0.00067289,0.00060454,1.1351e+05,nan,nan,nan,2214.5,1,0.082922,0,0,0.082922
0.0006697,0.00060167,1.1351e+05,nan,nan,nan,2202.8,1,0.083025,0,0,0.083025
0.00066651,0.00059881,1.1351e+05,nan,nan,nan,2191.2,1,0.083127,0,0,0.083127
0.00066332,0.00059594,1.1351e+05,nan,nan,nan,2179.5,1,0.08323,0,0,0.08323
0.00066013,0.00059307,1.1351e+05,nan,nan,nan,2167.9,1,0.083333,0,0,0.083333
0.00065694,0.00059021,1.1351e+05,nan,nan,nan,2156.3,1,0.083435,0,0,0.083435
0.00065375,0.00058734,1.1351e+05,nan,nan,nan,2144.6,1,0.083537,0,0,0.083537
0.00065056,0.00058447,1.1351e+05,nan,nan,nan,2133,1,0.08364,0,0,0.08364
0.00064737,0.00058161,1.1351e+05,nan,nan,nan,2121.3,1,0.083742,0,0,0.083742
0.00064418,0.00057874,1.1351e+05,nan,nan,nan,2109.7,1,0.083845,0,0,0.083845
0.00064099,0.00057587,1.1351e+05,nan,nan,nan,2098,1,0.083948,0,0,0.083948
0.0006378,0.00057301,1.1351e+05,nan,nan,nan,2086.4,1,0.08405,0,0,0.08405
0.00063461,0.00057014,1.1351e+05,nan,nan,nan,2074.7,1,0.084152,0,0,0.084152
0.00063142,0.00056728,1.1351e+05,nan,nan,nan,2063.1,1,0.084255,0,0,0.084255
0.00062823,0.00056441,1.1351e+05,nan,nan,nan,2051.4,1,0.084358,0,0,0.084358
0.00062504,0.00056154,1.1351e+05,nan,nan,nan,2039.8,1,0.08446,0,0,0.08446
0.00062185,0.00055868,1.1351e+05,nan,nan,nan,2028.2,1,0.084563,0,0,0.084563
0.00061866,0.00055581,1.1351e+05,nan,nan,nan,2016.5,1,0.084665,0,0,0.084665
0.00061547,0.00055294,1.1351e+05,nan,nan,nan,2004.9,1,0.084767,0,0,0.084767
0.00061228,0.00055008,1.1351e+05,nan,nan,nan,1993.2,1,0.08487,0,0,0.08487
0.00060909,0.00054721,1.1351e+05,nan,nan,nan,1981.6,1,0.084973,0,0,0.084973
0.0006059,0.00054434,1.1351e+05,nan,nan,nan,1969.9,1,0.085075,0,0,0.085075
0.00060271,0.00054148,1.1351e+05,nan,nan,nan,1958.3,1,0.085177,0,0,0.085177
0.00059952,0.00053861,1.1351e+05,nan,nan,nan,1946.6,1,0.08528,0,0,0.08528
0.00059633,0.00053574,1.1351e+05,nan,nan,nan,1935,1,0.085382,0,0,0.085382
0.00059314,0.00053288,1.1351e+05,nan,nan,nan,1923.3,1,0.085485,0,0,0.085485
0.00058995,0.00053001,1.1351e+05,nan,nan,nan,1911.7,1,0.085588,0,0,0.085588
0.00058676,0.00052714,1.1351e+05,nan,nan,nan,1900.1,1,0.08569,0,0,0.08569
0.00058357,0.00052428,1.1351e+05,nan,nan,nan,1888.4,1,0.085792,0,0,0.085792
0.00058038,0.00052141,1.1351e+05,nan,nan,nan,1876.8,1,0.085895,0,0,0.085895
0.00057719,0.00051854,1.1351e+05,nan,nan,nan,1865.1,1,0.085997,0,0,0.085997
