"E:0","E:1","E:2","epsilon","epsilonD","epsilonI","volt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.7155e-11,2.1882e+05,-0.0004662,1,nan,nan,11667,1,0.001221,0,0.004621,0
-1.7114e-11,2.183e+05,-0.00050014,1,nan,nan,11666,1,0.0012276,0,0.0046276,0
-1.7073e-11,2.1778e+05,-0.00053408,1,nan,nan,11664,1,0.0012342,0,0.0046342,0
-1.7033e-11,2.1726e+05,-0.00056802,1,nan,nan,11663,1,0.0012408,0,0.0046408,0
-1.6992e-11,2.1674e+05,-0.00060195,1,nan,nan,11662,1,0.0012474,0,0.0046474,0
-1.6951e-11,2.1622e+05,-0.0006359,1,nan,nan,11660,1,0.001254,0,0.004654,0
-1.6911e-11,2.1571e+05,-0.00066983,1,nan,nan,11659,1,0.0012606,0,0.0046606,0
-1.687e-11,2.1519e+05,-0.00070377,1,nan,nan,11657,1,0.0012672,0,0.0046672,0
-1.6829e-11,2.1467e+05,-0.00073771,1,nan,nan,11656,1,0.0012738,0,0.0046738,0
-1.6789e-11,2.1415e+05,-0.00077165,1,nan,nan,11654,1,0.0012804,0,0.0046804,0
-1.6748e-11,2.1363e+05,-0.00080559,1,nan,nan,11653,1,0.001287,0,0.004687,0
-1.6707e-11,2.1311e+05,-0.00083953,1,nan,nan,11652,1,0.0012936,0,0.0046936,0
-1.6667e-11,2.1259e+05,-0.00087347,1,nan,nan,11650,1,0.0013002,0,0.0047002,0
-1.4779e-11,2.1208e+05,-0.00090741,1,nan,nan,11649,1,0.0013068,0,0.0047068,0
-1.4743e-11,2.1156e+05,-0.00094135,1,nan,nan,11647,1,0.0013134,0,0.0047134,0
-1.4706e-11,2.1104e+05,-0.00097529,1,nan,nan,11646,1,0.00132,0,0.00472,0
-1.467e-11,2.1052e+05,-0.0010092,1,nan,nan,11644,1,0.0013266,0,0.0047266,0
-1.4634e-11,2.1e+05,-0.0010432,1,nan,nan,11643,1,0.0013332,0,0.0047332,0
-1.4598e-11,2.0948e+05,-0.0010771,1,nan,nan,11642,1,0.0013398,0,0.0047398,0
-1.4562e-11,2.0896e+05,-0.001111,1,nan,nan,11640,1,0.0013464,0,0.0047464,0
-1.4526e-11,2.0845e+05,-0.001145,1,nan,nan,11639,1,0.001353,0,0.004753,0
-1.449e-11,2.0793e+05,-0.0011789,1,nan,nan,11637,1,0.0013596,0,0.0047596,0
-1.4453e-11,2.0741e+05,-0.0012129,1,nan,nan,11636,1,0.0013662,0,0.0047662,0
-1.4417e-11,2.0689e+05,-0.0012468,1,nan,nan,11634,1,0.0013728,0,0.0047728,0
2.5824e-05,2.064e+05,-0.0012008,1,nan,nan,11633,1,0.0013794,0,0.0047794,0
5.5521e-05,2.0591e+05,-0.0011428,1,nan,nan,11632,1,0.001386,0,0.004786,0
8.5215e-05,2.0543e+05,-0.0010848,1,nan,nan,11630,1,0.0013926,0,0.0047926,0
0.00011491,2.0494e+05,-0.0010269,1,nan,nan,11629,1,0.0013992,0,0.0047992,0
0.0001446,2.0446e+05,-0.0009689,1,nan,nan,11628,1,0.0014058,0,0.0048058,0
0.0001743,2.0397e+05,-0.00091092,1,nan,nan,11627,1,0.0014124,0,0.0048124,0
0.00020399,2.0349e+05,-0.00085294,1,nan,nan,11625,1,0.001419,0,0.004819,0
0.00023369,2.03e+05,-0.00079497,1,nan,nan,11624,1,0.0014256,0,0.0048256,0
0.00026338,2.0251e+05,-0.000737,1,nan,nan,11623,1,0.0014322,0,0.0048322,0
0.00029308,2.0203e+05,-0.00067902,1,nan,nan,11621,1,0.0014388,0,0.0048388,0
0.00032277,2.0154e+05,-0.00062104,1,nan,nan,11620,1,0.0014454,0,0.0048454,0
0.00035247,2.0106e+05,-0.00056307,1,nan,nan,11619,1,0.001452,0,0.004852,0
0.00038216,2.0057e+05,-0.00050509,1,nan,nan,11617,1,0.0014586,0,0.0048586,0
0.00041186,2.0008e+05,-0.00044712,1,nan,nan,11616,1,0.0014652,0,0.0048652,0
0.00044155,1.996e+05,-0.00038914,1,nan,nan,11615,1,0.0014718,0,0.0048718,0
0.00047125,1.9911e+05,-0.00033117,1,nan,nan,11614,1,0.0014784,0,0.0048784,0
0.00050094,1.9863e+05,-0.00027319,1,nan,nan,11612,1,0.001485,0,0.004885,0
0.00053064,1.9814e+05,-0.00021521,1,nan,nan,11611,1,0.0014916,0,0.0048916,0
0.00056033,1.9766e+05,-0.00015724,1,nan,nan,11610,1,0.0014982,0,0.0048982,0
0.00059003,1.9717e+05,-9.9261e-05,1,nan,nan,11608,1,0.0015048,0,0.0049048,0
0.00061972,1.9668e+05,-4.1287e-05,1,nan,nan,11607,1,0.0015114,0,0.0049114,0
0.00064942,1.962e+05,1.6687e-05,1,nan,nan,11606,1,0.001518,0,0.004918,0
0.00067911,1.9571e+05,7.4665e-05,1,nan,nan,11604,1,0.0015246,0,0.0049246,0
0.00070881,1.9523e+05,0.00013264,1,nan,nan,11603,1,0.0015312,0,0.0049312,0
0.0007385,1.9474e+05,0.00019062,1,nan,nan,11602,1,0.0015378,0,0.0049378,0
0.0007682,1.9426e+05,0.00024859,1,nan,nan,11600,1,0.0015444,0,0.0049444,0
0.00079789,1.9377e+05,0.00030657,1,nan,nan,11599,1,0.001551,0,0.004951,0
0.00082759,1.9328e+05,0.00036454,1,nan,nan,11598,1,0.0015576,0,0.0049576,0
0.00085728,1.928e+05,0.00042252,1,nan,nan,11597,1,0.0015642,0,0.0049642,0
0.00088698,1.9231e+05,0.0004805,1,nan,nan,11595,1,0.0015708,0,0.0049708,0
0.00091667,1.9183e+05,0.00053847,1,nan,nan,11594,1,0.0015774,0,0.0049774,0
0.00094637,1.9134e+05,0.00059644,1,nan,nan,11593,1,0.001584,0,0.004984,0
0.00097606,1.9085e+05,0.00065442,1,nan,nan,11591,1,0.0015906,0,0.0049906,0
0.0010058,1.9037e+05,0.0007124,1,nan,nan,11590,1,0.0015972,0,0.0049972,0
