"E:0","E:1","E:2","epsilon","epsilonD","epsilonI","volt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.4563e-10,2.3883e+06,0.0038425,1,nan,nan,6688.8,1,0.0016896,0,0.0050896,0
-1.4535e-10,2.3838e+06,0.0038679,1,nan,nan,6673.6,1,0.0016962,0,0.0050962,0
-1.4507e-10,2.3792e+06,0.0038932,1,nan,nan,6658.4,1,0.0017028,0,0.0051028,0
-1.4479e-10,2.3747e+06,0.0039186,1,nan,nan,6643.2,1,0.0017094,0,0.0051094,0
-1.4452e-10,2.3701e+06,0.003944,1,nan,nan,6628,1,0.001716,0,0.005116,0
-1.4424e-10,2.3656e+06,0.0039693,1,nan,nan,6612.8,1,0.0017226,0,0.0051226,0
-1.4396e-10,2.361e+06,0.0039947,1,nan,nan,6597.6,1,0.0017292,0,0.0051292,0
-1.4368e-10,2.3564e+06,0.00402,1,nan,nan,6582.5,1,0.0017358,0,0.0051358,0
-1.4341e-10,2.3519e+06,0.0040454,1,nan,nan,6567.3,1,0.0017424,0,0.0051424,0
-1.4313e-10,2.3473e+06,0.0040708,1,nan,nan,6552.1,1,0.001749,0,0.005149,0
-1.4285e-10,2.3428e+06,0.0040961,1,nan,nan,6536.9,1,0.0017556,0,0.0051556,0
-1.4257e-10,2.3382e+06,0.0041215,1,nan,nan,6521.7,1,0.0017622,0,0.0051622,0
-1.4229e-10,2.3336e+06,0.0041469,1,nan,nan,6506.5,1,0.0017688,0,0.0051688,0
-1.4202e-10,2.3291e+06,0.0041722,1,nan,nan,6491.3,1,0.0017754,0,0.0051754,0
-1.4174e-10,2.3245e+06,0.0041976,1,nan,nan,6476.1,1,0.001782,0,0.005182,0
-1.4146e-10,2.32e+06,0.004223,1,nan,nan,6461,1,0.0017886,0,0.0051886,0
-1.4118e-10,2.3154e+06,0.0042483,1,nan,nan,6445.8,1,0.0017952,0,0.0051952,0
-1.409e-10,2.3109e+06,0.0042737,1,nan,nan,6430.6,1,0.0018018,0,0.0052018,0
-1.4063e-10,2.3063e+06,0.004299,1,nan,nan,6415.4,1,0.0018084,0,0.0052084,0
-1.4035e-10,2.3017e+06,0.0043244,1,nan,nan,6400.2,1,0.001815,0,0.005215,0
-1.4007e-10,2.2972e+06,0.0043498,1,nan,nan,6385,1,0.0018216,0,0.0052216,0
-1.3979e-10,2.2926e+06,0.0043751,1,nan,nan,6369.8,1,0.0018282,0,0.0052282,0
-1.3951e-10,2.2881e+06,0.0044005,1,nan,nan,6354.7,1,0.0018348,0,0.0052348,0
-1.3924e-10,2.2835e+06,0.0044259,1,nan,nan,6339.5,1,0.0018414,0,0.0052414,0
-1.3896e-10,2.2789e+06,0.0044512,1,nan,nan,6324.3,1,0.001848,0,0.005248,0
-1.3868e-10,2.2744e+06,0.0044766,1,nan,nan,6309.1,1,0.0018546,0,0.0052546,0
-1.384e-10,2.2698e+06,0.004502,1,nan,nan,6293.9,1,0.0018612,0,0.0052612,0
-1.3812e-10,2.2653e+06,0.0045273,1,nan,nan,6278.7,1,0.0018678,0,0.0052678,0
-1.3785e-10,2.2607e+06,0.0045527,1,nan,nan,6263.5,1,0.0018744,0,0.0052744,0
-1.3757e-10,2.2562e+06,0.004578,1,nan,nan,6248.3,1,0.001881,0,0.005281,0
-1.3729e-10,2.2516e+06,0.0046034,1,nan,nan,6233.2,1,0.0018876,0,0.0052876,0
-1.3701e-10,2.247e+06,0.0046288,1,nan,nan,6218,1,0.0018942,0,0.0052942,0
-1.3673e-10,2.2425e+06,0.0046541,1,nan,nan,6202.8,1,0.0019008,0,0.0053008,0
-1.3646e-10,2.2379e+06,0.0046795,1,nan,nan,6187.6,1,0.0019074,0,0.0053074,0
-1.3618e-10,2.2334e+06,0.0047049,1,nan,nan,6172.4,1,0.001914,0,0.005314,0
-1.359e-10,2.2288e+06,0.0047302,1,nan,nan,6157.2,1,0.0019206,0,0.0053206,0
-1.3562e-10,2.2242e+06,0.0047556,1,nan,nan,6142,1,0.0019272,0,0.0053272,0
-1.3535e-10,2.2197e+06,0.004781,1,nan,nan,6126.9,1,0.0019338,0,0.0053338,0
-1.3507e-10,2.2151e+06,0.0048063,1,nan,nan,6111.7,1,0.0019404,0,0.0053404,0
-1.3479e-10,2.2106e+06,0.0048317,1,nan,nan,6096.5,1,0.001947,0,0.005347,0
-1.3451e-10,2.206e+06,0.004857,1,nan,nan,6081.3,1,0.0019536,0,0.0053536,0
-1.3423e-10,2.2015e+06,0.0048824,1,nan,nan,6066.1,1,0.0019602,0,0.0053602,0
-1.3396e-10,2.1969e+06,0.0049078,1,nan,nan,6050.9,1,0.0019668,0,0.0053668,0
-1.1458e-10,2.1923e+06,0.0049331,1,nan,nan,6035.7,1,0.0019734,0,0.0053734,0
-1.1434e-10,2.1878e+06,0.0049585,1,nan,nan,6020.5,1,0.00198,0,0.00538,0
-1.141e-10,2.1832e+06,0.0049839,1,nan,nan,6005.4,1,0.0019866,0,0.0053866,0
-1.1387e-10,2.1788e+06,0.0050084,1,nan,nan,5990.4,1,0.0019932,0,0.0053932,0
-1.1366e-10,2.1748e+06,0.005029,1,nan,nan,5976.8,1,0.0019998,0,0.0053998,0
-1.1346e-10,2.1708e+06,0.0050497,1,nan,nan,5963.2,1,0.0020064,0,0.0054064,0
-1.1325e-10,2.1669e+06,0.0050703,1,nan,nan,5949.6,1,0.002013,0,0.005413,0
-1.1304e-10,2.1629e+06,0.0050909,1,nan,nan,5935.9,1,0.0020196,0,0.0054196,0
-1.1283e-10,2.1589e+06,0.0051116,1,nan,nan,5922.3,1,0.0020262,0,0.0054262,0
-1.1263e-10,2.1549e+06,0.0051322,1,nan,nan,5908.7,1,0.0020328,0,0.0054328,0
-1.1242e-10,2.151e+06,0.0051528,1,nan,nan,5895,1,0.0020394,0,0.0054394,0
-1.1221e-10,2.147e+06,0.0051735,1,nan,nan,5881.4,1,0.002046,0,0.005446,0
-1.12e-10,2.143e+06,0.0051941,1,nan,nan,5867.8,1,0.0020526,0,0.0054526,0
-1.118e-10,2.1391e+06,0.0052147,1,nan,nan,5854.2,1,0.0020592,0,0.0054592,0
-1.1159e-10,2.1351e+06,0.0052354,1,nan,nan,5840.5,1,0.0020658,0,0.0054658,0
-1.1138e-10,2.1311e+06,0.005256,1,nan,nan,5826.9,1,0.0020724,0,0.0054724,0
-1.1117e-10,2.1272e+06,0.0052766,1,nan,nan,5813.3,1,0.002079,0,0.005479,0
-1.1097e-10,2.1232e+06,0.0052973,1,nan,nan,5799.6,1,0.0020856,0,0.0054856,0
-1.1076e-10,2.1192e+06,0.0053179,1,nan,nan,5786,1,0.0020922,0,0.0054922,0
-1.1055e-10,2.1153e+06,0.0053385,1,nan,nan,5772.4,1,0.0020988,0,0.0054988,0
-1.1034e-10,2.1113e+06,0.0053592,1,nan,nan,5758.8,1,0.0021054,0,0.0055054,0
-1.1014e-10,2.1073e+06,0.0053798,1,nan,nan,5745.1,1,0.002112,0,0.005512,0
-1.0993e-10,2.1033e+06,0.0054004,1,nan,nan,5731.5,1,0.0021186,0,0.0055186,0
-1.0972e-10,2.0994e+06,0.0054211,1,nan,nan,5717.9,1,0.0021252,0,0.0055252,0
-1.0951e-10,2.0954e+06,0.0054417,1,nan,nan,5704.2,1,0.0021318,0,0.0055318,0
-1.0931e-10,2.0914e+06,0.0054623,1,nan,nan,5690.6,1,0.0021384,0,0.0055384,0
-1.091e-10,2.0875e+06,0.005483,1,nan,nan,5677,1,0.002145,0,0.005545,0
-1.0889e-10,2.0835e+06,0.0055036,1,nan,nan,5663.4,1,0.0021516,0,0.0055516,0
-1.0869e-10,2.0795e+06,0.0055242,1,nan,nan,5649.7,1,0.0021582,0,0.0055582,0
-1.0848e-10,2.0756e+06,0.0055449,1,nan,nan,5636.1,1,0.0021648,0,0.0055648,0
-1.0827e-10,2.0716e+06,0.0055655,1,nan,nan,5622.5,1,0.0021714,0,0.0055714,0
-1.0806e-10,2.0676e+06,0.0055861,1,nan,nan,5608.8,1,0.002178,0,0.005578,0
-1.0786e-10,2.0637e+06,0.0056067,1,nan,nan,5595.2,1,0.0021846,0,0.0055846,0
-1.0765e-10,2.0597e+06,0.0056274,1,nan,nan,5581.6,1,0.0021912,0,0.0055912,0
-1.0744e-10,2.0557e+06,0.005648,1,nan,nan,5568,1,0.0021978,0,0.0055978,0
-1.0723e-10,2.0517e+06,0.0056686,1,nan,nan,5554.3,1,0.0022044,0,0.0056044,0
-1.0703e-10,2.0478e+06,0.0056893,1,nan,nan,5540.7,1,0.002211,0,0.005611,0
-1.0682e-10,2.0438e+06,0.0057099,1,nan,nan,5527.1,1,0.0022176,0,0.0056176,0
-1.0661e-10,2.0398e+06,0.0057305,1,nan,nan,5513.4,1,0.0022242,0,0.0056242,0
-1.064e-10,2.0359e+06,0.0057512,1,nan,nan,5499.8,1,0.0022308,0,0.0056308,0
-1.062e-10,2.0319e+06,0.0057718,1,nan,nan,5486.2,1,0.0022374,0,0.0056374,0
-1.0599e-10,2.0279e+06,0.0057924,1,nan,nan,5472.6,1,0.002244,0,0.005644,0
-1.0578e-10,2.024e+06,0.0058131,1,nan,nan,5458.9,1,0.0022506,0,0.0056506,0
-1.0557e-10,2.02e+06,0.0058337,1,nan,nan,5445.3,1,0.0022572,0,0.0056572,0
-1.0537e-10,2.016e+06,0.0058543,1,nan,nan,5431.7,1,0.0022638,0,0.0056638,0
-1.0516e-10,2.012e+06,0.005875,1,nan,nan,5418,1,0.0022704,0,0.0056704,0
-1.0495e-10,2.0081e+06,0.0058956,1,nan,nan,5404.4,1,0.002277,0,0.005677,0
-1.0474e-10,2.0041e+06,0.0059162,1,nan,nan,5390.8,1,0.0022836,0,0.0056836,0
-1.0454e-10,2.0001e+06,0.0059369,1,nan,nan,5377.2,1,0.0022902,0,0.0056902,0
-1.0433e-10,1.9962e+06,0.0059575,1,nan,nan,5363.5,1,0.0022968,0,0.0056968,0
-1.0412e-10,1.9922e+06,0.0059781,1,nan,nan,5349.9,1,0.0023034,0,0.0057034,0
-1.0391e-10,1.9882e+06,0.0059988,1,nan,nan,5336.3,1,0.00231,0,0.00571,0
-1.0371e-10,1.9843e+06,0.0060194,1,nan,nan,5322.6,1,0.0023166,0,0.0057166,0
-1.035e-10,1.9803e+06,0.00604,1,nan,nan,5309,1,0.0023232,0,0.0057232,0
-1.0329e-10,1.9763e+06,0.0060607,1,nan,nan,5295.4,1,0.0023298,0,0.0057298,0
-1.0308e-10,1.9724e+06,0.0060813,1,nan,nan,5281.8,1,0.0023364,0,0.0057364,0
-1.0288e-10,1.9684e+06,0.0061019,1,nan,nan,5268.1,1,0.002343,0,0.005743,0
-1.0267e-10,1.9644e+06,0.0061226,1,nan,nan,5254.5,1,0.0023496,0,0.0057496,0
-1.0246e-10,1.9604e+06,0.0061432,1,nan,nan,5240.9,1,0.0023562,0,0.0057562,0
-1.0225e-10,1.9565e+06,0.0061638,1,nan,nan,5227.2,1,0.0023628,0,0.0057628,0
-1.0205e-10,1.9525e+06,0.0061844,1,nan,nan,5213.6,1,0.0023694,0,0.0057694,0
-1.0184e-10,1.9485e+06,0.0062051,1,nan,nan,5200,1,0.002376,0,0.005776,0
-1.0163e-10,1.9446e+06,0.0062253,1,nan,nan,5186.4,1,0.0023826,0,0.0057826,0
-8.4548e-11,1.9412e+06,0.0061715,1,nan,nan,5174.3,1,0.0023892,0,0.0057892,0
-8.4402e-11,1.9379e+06,0.0061178,1,nan,nan,5162.2,1,0.0023958,0,0.0057958,0
-8.4256e-11,1.9345e+06,0.006064,1,nan,nan,5150.2,1,0.0024024,0,0.0058024,0
-8.411e-11,1.9312e+06,0.0060103,1,nan,nan,5138.1,1,0.002409,0,0.005809,0
-8.3965e-11,1.9278e+06,0.0059565,1,nan,nan,5126,1,0.0024156,0,0.0058156,0
-8.3819e-11,1.9245e+06,0.0059028,1,nan,nan,5114,1,0.0024222,0,0.0058222,0
-8.3673e-11,1.9212e+06,0.005849,1,nan,nan,5101.9,1,0.0024288,0,0.0058288,0
-8.3527e-11,1.9178e+06,0.0057953,1,nan,nan,5089.8,1,0.0024354,0,0.0058354,0
-8.3382e-11,1.9145e+06,0.0057415,1,nan,nan,5077.8,1,0.002442,0,0.005842,0
-8.3236e-11,1.9111e+06,0.0056878,1,nan,nan,5065.7,1,0.0024486,0,0.0058486,0
-8.309e-11,1.9078e+06,0.005634,1,nan,nan,5053.6,1,0.0024552,0,0.0058552,0
-8.2944e-11,1.9044e+06,0.0055803,1,nan,nan,5041.6,1,0.0024618,0,0.0058618,0
-8.2799e-11,1.9011e+06,0.0055265,1,nan,nan,5029.5,1,0.0024684,0,0.0058684,0
-8.2653e-11,1.8977e+06,0.0054728,1,nan,nan,5017.4,1,0.002475,0,0.005875,0
-8.2507e-11,1.8944e+06,0.005419,1,nan,nan,5005.4,1,0.0024816,0,0.0058816,0
-8.2361e-11,1.891e+06,0.0053653,1,nan,nan,4993.3,1,0.0024882,0,0.0058882,0
-8.2216e-11,1.8877e+06,0.0053115,1,nan,nan,4981.2,1,0.0024948,0,0.0058948,0
-8.207e-11,1.8843e+06,0.0052578,1,nan,nan,4969.2,1,0.0025014,0,0.0059014,0
-8.1924e-11,1.881e+06,0.005204,1,nan,nan,4957.1,1,0.002508,0,0.005908,0
-8.1779e-11,1.8777e+06,0.0051503,1,nan,nan,4945,1,0.0025146,0,0.0059146,0
-8.1633e-11,1.8743e+06,0.0050965,1,nan,nan,4933,1,0.0025212,0,0.0059212,0
-8.1487e-11,1.871e+06,0.0050428,1,nan,nan,4920.9,1,0.0025278,0,0.0059278,0
-8.1341e-11,1.8676e+06,0.004989,1,nan,nan,4908.8,1,0.0025344,0,0.0059344,0
-8.1196e-11,1.8643e+06,0.0049353,1,nan,nan,4896.8,1,0.002541,0,0.005941,0
-8.105e-11,1.8609e+06,0.0048815,1,nan,nan,4884.7,1,0.0025476,0,0.0059476,0
-8.0904e-11,1.8576e+06,0.0048278,1,nan,nan,4872.6,1,0.0025542,0,0.0059542,0
-8.0758e-11,1.8542e+06,0.004774,1,nan,nan,4860.6,1,0.0025608,0,0.0059608,0
-8.0613e-11,1.8509e+06,0.0047203,1,nan,nan,4848.5,1,0.0025674,0,0.0059674,0
-8.0467e-11,1.8475e+06,0.0046665,1,nan,nan,4836.4,1,0.002574,0,0.005974,0
-8.0321e-11,1.8442e+06,0.0046128,1,nan,nan,4824.4,1,0.0025806,0,0.0059806,0
-8.0175e-11,1.8408e+06,0.004559,1,nan,nan,4812.3,1,0.0025872,0,0.0059872,0
-8.003e-11,1.8375e+06,0.0045053,1,nan,nan,4800.2,1,0.0025938,0,0.0059938,0
-7.9884e-11,1.8342e+06,0.0044515,1,nan,nan,4788.2,1,0.0026004,0,0.0060004,0
-7.9738e-11,1.8308e+06,0.0043978,1,nan,nan,4776.1,1,0.002607,0,0.006007,0
-7.9592e-11,1.8275e+06,0.004344,1,nan,nan,4764,1,0.0026136,0,0.0060136,0
-7.9447e-11,1.8241e+06,0.0042903,1,nan,nan,4752,1,0.0026202,0,0.0060202,0
-7.9301e-11,1.8208e+06,0.0042365,1,nan,nan,4739.9,1,0.0026268,0,0.0060268,0
-7.9155e-11,1.8174e+06,0.0041828,1,nan,nan,4727.8,1,0.0026334,0,0.0060334,0
-7.9009e-11,1.8141e+06,0.004129,1,nan,nan,4715.8,1,0.00264,0,0.00604,0
-7.8864e-11,1.8107e+06,0.0040753,1,nan,nan,4703.7,1,0.0026466,0,0.0060466,0
-7.8718e-11,1.8074e+06,0.0040215,1,nan,nan,4691.6,1,0.0026532,0,0.0060532,0
-7.8572e-11,1.804e+06,0.0039678,1,nan,nan,4679.6,1,0.0026598,0,0.0060598,0
-7.8426e-11,1.8007e+06,0.003914,1,nan,nan,4667.5,1,0.0026664,0,0.0060664,0
-7.8281e-11,1.7973e+06,0.0038603,1,nan,nan,4655.4,1,0.002673,0,0.006073,0
-7.8135e-11,1.794e+06,0.0038065,1,nan,nan,4643.4,1,0.0026796,0,0.0060796,0
-7.7989e-11,1.7906e+06,0.0037528,1,nan,nan,4631.3,1,0.0026862,0,0.0060862,0
-7.7843e-11,1.7873e+06,0.003699,1,nan,nan,4619.2,1,0.0026928,0,0.0060928,0
-7.7698e-11,1.784e+06,0.0036453,1,nan,nan,4607.2,1,0.0026994,0,0.0060994,0
-7.7552e-11,1.7806e+06,0.0035915,1,nan,nan,4595.1,1,0.002706,0,0.006106,0
-7.7406e-11,1.7773e+06,0.0035378,1,nan,nan,4583,1,0.0027126,0,0.0061126,0
-7.7261e-11,1.7739e+06,0.003484,1,nan,nan,4571,1,0.0027192,0,0.0061192,0
-7.7115e-11,1.7706e+06,0.0034303,1,nan,nan,4558.9,1,0.0027258,0,0.0061258,0
-7.6969e-11,1.7672e+06,0.0033765,1,nan,nan,4546.8,1,0.0027324,0,0.0061324,0
-7.6823e-11,1.7639e+06,0.0033228,1,nan,nan,4534.7,1,0.002739,0,0.006139,0
-7.6678e-11,1.7605e+06,0.003269,1,nan,nan,4522.7,1,0.0027456,0,0.0061456,0
-7.6532e-11,1.7572e+06,0.0032153,1,nan,nan,4510.6,1,0.0027522,0,0.0061522,0
-7.6386e-11,1.7538e+06,0.0031615,1,nan,nan,4498.5,1,0.0027588,0,0.0061588,0
-7.624e-11,1.7505e+06,0.0031078,1,nan,nan,4486.5,1,0.0027654,0,0.0061654,0
-7.6095e-11,1.7471e+06,0.003054,1,nan,nan,4474.4,1,0.002772,0,0.006172,0
-7.5949e-11,1.7438e+06,0.0030003,1,nan,nan,4462.3,1,0.0027786,0,0.0061786,0
-7.5803e-11,1.7405e+06,0.0029465,1,nan,nan,4450.3,1,0.0027852,0,0.0061852,0
-7.5657e-11,1.7371e+06,0.0028928,1,nan,nan,4438.2,1,0.0027918,0,0.0061918,0
-7.5512e-11,1.7338e+06,0.002839,1,nan,nan,4426.1,1,0.0027984,0,0.0061984,0
-7.5366e-11,1.7304e+06,0.0027853,1,nan,nan,4414.1,1,0.002805,0,0.006205,0
-7.522e-11,1.7271e+06,0.0027315,1,nan,nan,4402,1,0.0028116,0,0.0062116,0
-7.5074e-11,1.7237e+06,0.0026778,1,nan,nan,4389.9,1,0.0028182,0,0.0062182,0
-7.4929e-11,1.7204e+06,0.002624,1,nan,nan,4377.9,1,0.0028248,0,0.0062248,0
-7.4783e-11,1.717e+06,0.0025703,1,nan,nan,4365.8,1,0.0028314,0,0.0062314,0
-7.4637e-11,1.7137e+06,0.0025165,1,nan,nan,4353.7,1,0.002838,0,0.006238,0
-7.4511e-11,1.7108e+06,0.0024797,1,nan,nan,4342.8,1,0.0028446,0,0.0062446,0
-7.4393e-11,1.7081e+06,0.0024488,1,nan,nan,4332.2,1,0.0028512,0,0.0062512,0
-7.4274e-11,1.7054e+06,0.002418,1,nan,nan,4321.7,1,0.0028578,0,0.0062578,0
-5.9325e-11,1.7026e+06,0.0023871,1,nan,nan,4311.1,1,0.0028644,0,0.0062644,0
-5.923e-11,1.6999e+06,0.0023562,1,nan,nan,4300.6,1,0.002871,0,0.006271,0
-5.9135e-11,1.6972e+06,0.0023254,1,nan,nan,4290,1,0.0028776,0,0.0062776,0
-5.904e-11,1.6945e+06,0.0022945,1,nan,nan,4279.5,1,0.0028842,0,0.0062842,0
-5.8945e-11,1.6917e+06,0.0022637,1,nan,nan,4268.9,1,0.0028908,0,0.0062908,0
-5.885e-11,1.689e+06,0.0022328,1,nan,nan,4258.4,1,0.0028974,0,0.0062974,0
-5.8755e-11,1.6863e+06,0.002202,1,nan,nan,4247.8,1,0.002904,0,0.006304,0
-5.8661e-11,1.6836e+06,0.0021711,1,nan,nan,4237.2,1,0.0029106,0,0.0063106,0
-5.8566e-11,1.6809e+06,0.0021403,1,nan,nan,4226.7,1,0.0029172,0,0.0063172,0
-5.8471e-11,1.6781e+06,0.0021094,1,nan,nan,4216.1,1,0.0029238,0,0.0063238,0
-5.8376e-11,1.6754e+06,0.0020785,1,nan,nan,4205.6,1,0.0029304,0,0.0063304,0
-5.8281e-11,1.6727e+06,0.0020477,1,nan,nan,4195,1,0.002937,0,0.006337,0
-5.8186e-11,1.67e+06,0.0020168,1,nan,nan,4184.5,1,0.0029436,0,0.0063436,0
-5.8092e-11,1.6672e+06,0.001986,1,nan,nan,4173.9,1,0.0029502,0,0.0063502,0
-5.7997e-11,1.6645e+06,0.0019551,1,nan,nan,4163.4,1,0.0029568,0,0.0063568,0
-5.7902e-11,1.6618e+06,0.0019243,1,nan,nan,4152.8,1,0.0029634,0,0.0063634,0
-5.7807e-11,1.6591e+06,0.0018934,1,nan,nan,4142.2,1,0.00297,0,0.00637,0
-5.7712e-11,1.6564e+06,0.0018625,1,nan,nan,4131.7,1,0.0029766,0,0.0063766,0
-5.7617e-11,1.6536e+06,0.0018317,1,nan,nan,4121.1,1,0.0029832,0,0.0063832,0
-5.7522e-11,1.6509e+06,0.0018008,1,nan,nan,4110.6,1,0.0029898,0,0.0063898,0
-5.7428e-11,1.6482e+06,0.00177,1,nan,nan,4100,1,0.0029964,0,0.0063964,0
-5.7333e-11,1.6455e+06,0.0017391,1,nan,nan,4089.5,1,0.003003,0,0.006403,0
-5.7238e-11,1.6427e+06,0.0017083,1,nan,nan,4078.9,1,0.0030096,0,0.0064096,0
-5.7143e-11,1.64e+06,0.0016774,1,nan,nan,4068.4,1,0.0030162,0,0.0064162,0
-5.7048e-11,1.6373e+06,0.0016466,1,nan,nan,4057.8,1,0.0030228,0,0.0064228,0
-5.6953e-11,1.6346e+06,0.0016157,1,nan,nan,4047.3,1,0.0030294,0,0.0064294,0
-5.6858e-11,1.6319e+06,0.0015848,1,nan,nan,4036.7,1,0.003036,0,0.006436,0
-5.6764e-11,1.6291e+06,0.001554,1,nan,nan,4026.1,1,0.0030426,0,0.0064426,0
-5.6669e-11,1.6264e+06,0.0015231,1,nan,nan,4015.6,1,0.0030492,0,0.0064492,0
-5.6574e-11,1.6237e+06,0.0014923,1,nan,nan,4005,1,0.0030558,0,0.0064558,0
-5.6479e-11,1.621e+06,0.0014614,1,nan,nan,3994.5,1,0.0030624,0,0.0064624,0
-5.6384e-11,1.6182e+06,0.0014306,1,nan,nan,3983.9,1,0.003069,0,0.006469,0
-5.6289e-11,1.6155e+06,0.0013997,1,nan,nan,3973.4,1,0.0030756,0,0.0064756,0
-5.6194e-11,1.6128e+06,0.0013688,1,nan,nan,3962.8,1,0.0030822,0,0.0064822,0
-5.61e-11,1.6101e+06,0.001338,1,nan,nan,3952.3,1,0.0030888,0,0.0064888,0
-5.6005e-11,1.6074e+06,0.0013071,1,nan,nan,3941.7,1,0.0030954,0,0.0064954,0
-5.591e-11,1.6046e+06,0.0012763,1,nan,nan,3931.1,1,0.003102,0,0.006502,0
-5.5815e-11,1.6019e+06,0.0012454,1,nan,nan,3920.6,1,0.0031086,0,0.0065086,0
-5.572e-11,1.5992e+06,0.0012146,1,nan,nan,3910,1,0.0031152,0,0.0065152,0
-5.5625e-11,1.5965e+06,0.0011837,1,nan,nan,3899.5,1,0.0031218,0,0.0065218,0
-5.5531e-11,1.5937e+06,0.0011529,1,nan,nan,3888.9,1,0.0031284,0,0.0065284,0
-5.5436e-11,1.591e+06,0.001122,1,nan,nan,3878.4,1,0.003135,0,0.006535,0
-5.5341e-11,1.5883e+06,0.0010911,1,nan,nan,3867.8,1,0.0031416,0,0.0065416,0
-5.5246e-11,1.5856e+06,0.0010603,1,nan,nan,3857.3,1,0.0031482,0,0.0065482,0
-5.5151e-11,1.5829e+06,0.0010294,1,nan,nan,3846.7,1,0.0031548,0,0.0065548,0
-5.5056e-11,1.5801e+06,0.00099857,1,nan,nan,3836.2,1,0.0031614,0,0.0065614,0
-5.4961e-11,1.5774e+06,0.00096772,1,nan,nan,3825.6,1,0.003168,0,0.006568,0
-5.4867e-11,1.5747e+06,0.00093686,1,nan,nan,3815,1,0.0031746,0,0.0065746,0
-5.4772e-11,1.572e+06,0.00090601,1,nan,nan,3804.5,1,0.0031812,0,0.0065812,0
-5.4677e-11,1.5692e+06,0.00087515,1,nan,nan,3793.9,1,0.0031878,0,0.0065878,0
-5.4582e-11,1.5665e+06,0.00084429,1,nan,nan,3783.4,1,0.0031944,0,0.0065944,0
-5.4487e-11,1.5638e+06,0.00081344,1,nan,nan,3772.8,1,0.003201,0,0.006601,0
-5.4392e-11,1.5611e+06,0.00078258,1,nan,nan,3762.3,1,0.0032076,0,0.0066076,0
-5.4297e-11,1.5584e+06,0.00075172,1,nan,nan,3751.7,1,0.0032142,0,0.0066142,0
-5.4203e-11,1.5556e+06,0.00072087,1,nan,nan,3741.2,1,0.0032208,0,0.0066208,0
-5.4108e-11,1.5529e+06,0.00069001,1,nan,nan,3730.6,1,0.0032274,0,0.0066274,0
-5.4013e-11,1.5502e+06,0.00065916,1,nan,nan,3720.1,1,0.003234,0,0.006634,0
-5.3918e-11,1.5475e+06,0.0006283,1,nan,nan,3709.5,1,0.0032406,0,0.0066406,0
-5.3823e-11,1.5447e+06,0.00059744,1,nan,nan,3698.9,1,0.0032472,0,0.0066472,0
-5.3728e-11,1.542e+06,0.00056659,1,nan,nan,3688.4,1,0.0032538,0,0.0066538,0
-5.3633e-11,1.5393e+06,0.00053573,1,nan,nan,3677.8,1,0.0032604,0,0.0066604,0
-5.3539e-11,1.5366e+06,0.00050487,1,nan,nan,3667.3,1,0.003267,0,0.006667,0
-5.3444e-11,1.5339e+06,0.00047402,1,nan,nan,3656.7,1,0.0032736,0,0.0066736,0
-5.3349e-11,1.5311e+06,0.00044316,1,nan,nan,3646.2,1,0.0032802,0,0.0066802,0
-5.3254e-11,1.5284e+06,0.00041231,1,nan,nan,3635.6,1,0.0032868,0,0.0066868,0
-5.3159e-11,1.5257e+06,0.00038145,1,nan,nan,3625.1,1,0.0032934,0,0.0066934,0
-5.3064e-11,1.523e+06,0.00035059,1,nan,nan,3614.5,1,0.0033,0,0.0067,0
-5.2969e-11,1.5202e+06,0.00031974,1,nan,nan,3603.9,1,0.0033066,0,0.0067066,0
-5.2875e-11,1.5175e+06,0.00028888,1,nan,nan,3593.4,1,0.0033132,0,0.0067132,0
-5.278e-11,1.5148e+06,0.00025802,1,nan,nan,3582.8,1,0.0033198,0,0.0067198,0
-5.2685e-11,1.5121e+06,0.00022717,1,nan,nan,3572.3,1,0.0033264,0,0.0067264,0
-5.259e-11,1.5094e+06,0.00019631,1,nan,nan,3561.7,1,0.003333,0,0.006733,0
-5.2495e-11,1.5066e+06,0.00016545,1,nan,nan,3551.2,1,0.0033396,0,0.0067396,0
-5.24e-11,1.5039e+06,0.0001346,1,nan,nan,3540.6,1,0.0033462,0,0.0067462,0
-5.2306e-11,1.5012e+06,0.00010374,1,nan,nan,3530.1,1,0.0033528,0,0.0067528,0
-5.2211e-11,1.4985e+06,7.2886e-05,1,nan,nan,3519.5,1,0.0033594,0,0.0067594,0
-5.2116e-11,1.4957e+06,4.203e-05,1,nan,nan,3509,1,0.003366,0,0.006766,0
-5.2021e-11,1.493e+06,1.1173e-05,1,nan,nan,3498.4,1,0.0033726,0,0.0067726,0
-5.1939e-11,1.4907e+06,8.406e-06,1,nan,nan,3488.7,1,0.0033792,0,0.0067792,0
-5.1865e-11,1.4885e+06,2.1584e-05,1,nan,nan,3479.6,1,0.0033858,0,0.0067858,0
-5.1791e-11,1.4864e+06,3.4762e-05,1,nan,nan,3470.5,1,0.0033924,0,0.0067924,0
-5.1717e-11,1.4843e+06,4.7939e-05,1,nan,nan,3461.3,1,0.003399,0,0.006799,0
-5.1642e-11,1.4822e+06,6.1117e-05,1,nan,nan,3452.2,1,0.0034056,0,0.0068056,0
-5.1568e-11,1.48e+06,7.4295e-05,1,nan,nan,3443,1,0.0034122,0,0.0068122,0
